pool_id_bech32,epoch_no,active_stake_ada,saturation_pct,block_cnt,delegator_cnt,margin_rate,fixed_cost_ada,pool_fees_ada,deleg_rewards_ada,member_rewards_ada,owner_member_rewards_ada,total_pool_rewards_ada,epoch_ros,owner_stake_ada,ticker,pool_group,entity_id,display_name,is_mpo,pledge_tag,category,declared_pledge_ada,health_tag_current,owner_stake_ratio,pool_class,is_private,operator_take_ada,effective_fixed_cost_ada,margin_take_ada,delegator_pot_ada,operator_take_pct,fixed_cost_pct_of_reward,margin_pct_of_reward,delegated_stake_ada,deleg_yield_per_epoch_pct,operator_total_income_ada,effective_tax_pct,eff_entity_id
pool1qlps2dwr0qd0a7pjqr47apewf2lq42xv03zgentgwv9mspeh57g,614,70020757.581961,91.05,69,6,0.05,340.0,1403.37608,20204.145519,20204.145519,0.0,21607.521599,2.128409576,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1403.37608,340.0,1063.37607995,20204.145518999998,6.494849830741109,1.5735261373786398,4.921323693131068,70020757.581961,0.02885450860103956,1403.37608,6.494849830741109,COINBASE_BISON
pool1edqwpnln3zr9gj9sfsmyl72pen6hdwev07xgqj7uz5mkjrgfj6h,614,70197114.908193,91.28,59,8,0.05,340.0,1246.799836,17229.19689,17229.19689,0.0,18475.996726,1.807637437,0.0,TBG,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1246.799836,340.0,906.7998363000002,17229.196890000003,6.7482142072771865,1.8402254830535956,4.9079887258473205,70197114.908193,0.024544024227396145,1246.799836,6.7482142072771865,COINBASE_BISON
pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk,614,38764340.221241,50.41,39,92,1.0,340.0,13093.255725,0.0,,0.0,13093.255725,0.0,37970612.896897,MIN,,,,False,,,,,0.9795242916604816,private,True,13093.255725,340.0,12753.255725,0.0,100.0,2.596756735995088,97.40324326400491,793727.3243439943,0.0,13093.255725,100.0,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
pool164xvrnwxg0xwhkcm0fsnlzmtj3ptp5s7hne32k4dyv60x4utfje,614,10200666.877685,13.26,9,23,0.03,340.0,414.351237,2404.023331,2402.876621,1.14671,2818.374568,1.735092165,4865.679238,,BD,BLOCKDAEMON,Blockdaemon,True,Minimal pledge,declared_brand,200.0,Healthy core,0.00047699619018479764,hollow,False,414.351237,340.0,74.35123704,2404.0233310000003,14.701780299345932,12.063691031716688,2.638089269048499,10195801.198446998,0.023578562235660065,415.497947,14.701780299345932,BLOCKDAEMON
pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,614,2282915.979637,2.97,2,2,1.0,340.0,626.306194,0.0,,0.0,626.306194,0.0,51257.886068,HRDIB,,,,False,,,,,0.022452813211351903,hollow,False,626.306194,340.0,286.306194,0.0,100.0,54.28654598297011,45.71345401702989,2231658.093569,0.0,626.306194,100.0,pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg
pool15k0zeppza4qzgf6z7wmwsgvl5rz9f6489zxhrxqa8dj6jzju6ct,614,5761777.168132,7.49,7,608,0.01,340.0,358.522375,1833.715159,1820.539487,13.175672,2192.237534,2.350082128,41399.700652,DDOS,,,,False,,,,,0.007185231126427267,hollow,False,358.522375,340.0,18.52237534,1833.7151589999999,16.354175559882556,15.50926825797154,0.8449073174202846,5720377.46748,0.032055841933938095,371.69804700000003,16.354175559882556,pool15k0zeppza4qzgf6z7wmwsgvl5rz9f6489zxhrxqa8dj6jzju6ct
pool1568zhphxsnj5mfszwgta5zlvulu67g8f4jn6d3xs2tvas8ffu76,614,2752471.189494,3.58,3,27,0.9999,20000.0,939.493969,0.0,,0.0,939.493969,0.0,21139.923674,PSPJ,WEP,WEP,ISP,True,Low pledge,multi_brand_fleet,10000.0,Subscale active,0.007680343305568353,hollow,False,939.493969,939.493969,0.0,0.0,100.0,100.0,0.0,2731331.26582,0.0,939.493969,100.0,WEP
pool143d6z506u6yfufgzrtx8ywcwx3j4s29lxv5tdugcpcwk2l83gck,614,70020403.223078,91.05,64,5,0.05,340.0,1325.087958,18716.671204,18716.671204,0.0,20041.759162,1.970209323,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1325.087958,340.0,985.0879580999999,18716.671204,6.611634973203458,1.6964578670551738,4.915177106647241,70020403.223078,0.02673031051302369,1325.087958,6.611634973203458,COINBASE_BISON
pool104z3yr7faqhck6wcsczhmqrrpdeparcr8juw8unxy8tm6xp447d,614,70021484.595083,91.05,57,9,0.05,340.0,1215.484588,16634.207163,16634.207164,-1e-06,17849.691751,1.749092528,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1215.484588,340.0,875.48458755,16634.207163,6.809555060982521,1.9047947983804936,4.904760260080976,70021484.595083,0.023755861874668213,1215.484587,6.809555060982521,COINBASE_BISON
pool18jqumjfevywycjj54m62g74ghds4mmuyqynpwfkaem0xktazlqw,614,13461688.648874,17.5,19,9,0.02,340.0,452.198409,5497.722041,5496.795705,0.926336,5949.92045,3.025561617,2268.220624,CEX,,,,False,,,,,0.00016849450935635217,hollow,False,452.198409,340.0,112.198409,5497.722041,7.600074871589251,5.714362113866581,1.8857127577226684,13459420.42825,0.040846647671847904,453.124745,7.600074871589251,pool18jqumjfevywycjj54m62g74ghds4mmuyqynpwfkaem0xktazlqw
pool1fpvs8h5q5kwpz4k2yd0vw90dgdxacr3ef508tzzewm0kysdt4eq,614,70000010.90707,91.02,80,5,1.0,340.0,25052.198958,0.0,,0.0,25052.198958,0.0,9.61853,SBP2,STBL,STAKEBOWL,StakeBowl,True,Zero pledge,opaque_operational,0.0,Healthy core,1.3740755001837476e-07,hollow,False,25052.198958,340.0,24712.198958,0.0,100.0,1.3571662933461843,98.64283370665382,70000001.28853999,0.0,25052.198958,100.0,STAKEBOWL
pool18gk8kvd9qf829nldqus92q9y640e6u0jdyfz04mmktwxvglgt06,614,70075631.596903,91.12,86,9,1.0,340.0,26931.113879,0.0,,0.0,26931.113879,0.0,9.61853,SBP1,STBL,STAKEBOWL,StakeBowl,True,Zero pledge,opaque_operational,0.0,Healthy core,1.3725926946087052e-07,hollow,False,26931.113879,340.0,26591.113879,0.0,100.0,1.262480272920018,98.73751972707998,70075621.97837299,0.0,26931.113879,100.0,STAKEBOWL
pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,614,43054825.204433,55.99,57,259,0.0,340.0,340.0,17510.387675,17501.914884,8.472791,17850.387675,3.012798094,20833.036194,SDG13,,,,False,,,,,0.0004838722743636872,hollow,False,340.0,340.0,0.0,17510.387675,1.9047205371129285,1.9047205371129285,0.0,43033992.168239005,0.04068966598902587,348.47279100000003,1.9047205371129285,pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,614,74479560.994759,96.85,74,111,0.04,340.0,1430.221164,26165.307947,6563.027498,19602.280449,27595.529111,2.597258057,55798036.437846996,,WAVE,WAVE,Wave / Wavepool,True,High pledge,declared_brand,50000000.0,Healthy core,0.7491724668164117,balanced,False,1430.221164,340.0,1090.22116444,26165.307947,5.18280029437773,1.2320836416376986,3.9507166543344923,18681524.556911997,0.14005981078947366,21032.501613,5.18280029437773,WAVE
pool10rdglgh4pzvkf936p2m669qzarr9dusrhmmz9nultm3uvq4eh5k,614,55630909.908498,72.34,51,93,0.05,340.0,1121.539151,14849.243868,14848.06903,1.174838,15970.783019,1.967390648,4401.382507,KILN0,ADALITE,KILN,Kiln,True,Minimal pledge,provider_cluster,100.0,Healthy core,7.91175717643198e-05,hollow,False,1121.539151,340.0,781.53915095,14849.243868000001,7.022443105424046,2.1288874790641845,4.8935556260467905,55626508.525991,0.026694545930492513,1122.7139889999999,7.022443105424046,KILN
pool1mkjtce8r8yeku0mmc9vpwl0scuwuwc8lz89ckpj3k0kwgvlunv5,614,8495354.222182,11.05,9,4150,0.05,340.0,463.924005,2354.556096,2349.918891,4.637205,2818.480101,2.043574476,16730.877588,RSNG,infinityrising.com,,,False,,,,,0.0019694149473266738,hollow,False,463.924005,340.0,123.92400505,2354.5560960000003,16.460077359971397,12.063239328153056,4.396838033592347,8478623.344594,0.02777050000105587,468.56121,16.460077359971397,pool1mkjtce8r8yeku0mmc9vpwl0scuwuwc8lz89ckpj3k0kwgvlunv5
pool1svszcjg5xaxt5mq7ue2llm26ndt74dslvev04g6kwdmvyf0t657,614,7642583.005382,9.94,10,46,0.01,340.0,367.927317,2764.8044,2728.376229,36.428171,3132.731717,2.675560155,100696.208161,ORCA,,,,False,,,,,0.013175677397299907,hollow,False,367.927317,340.0,27.927317170000002,2764.8044,11.74461620838501,10.853147690718771,0.8914685230928122,7541886.797220999,0.03665931980069977,404.35548800000004,11.74461620838501,pool1svszcjg5xaxt5mq7ue2llm26ndt74dslvev04g6kwdmvyf0t657
pool1hezakp5r240dy4fcsm7mfd3qqahcvyrhj8hl770yxmxxzdwvcre,614,3843434.623049,5.0,2,10,0.9,340.0,597.675569,28.630619,28.504573,0.126046,626.306188,0.054393946,16920.044577,HIT,,,,False,,,,,0.004402324024332516,hollow,False,597.675569,340.0,257.67556920000004,28.630619000000024,95.42865461837015,54.286546503034074,41.14210814726934,3826514.5784719996,0.0007482166450136138,597.801615,95.42865461837015,pool1hezakp5r240dy4fcsm7mfd3qqahcvyrhj8hl770yxmxxzdwvcre
pool1gr7jlqk9kmhwuztdwcwf6nyr2teeq9r8h4y62ev0xrrvyvwly64,614,1152418.470082,1.5,6,893,0.05,340.0,416.946811,1461.9894,1449.300138,12.689262,1878.936211,9.696918488,12460.416566,NEWMX,WESTBERG,WESTBERG,BCSH,True,Low pledge,community_branded_fleet,10000.0,Subscale active,0.010812406161030536,hollow,False,416.946811,340.0,76.94681055000001,1461.9894,22.19057829419841,18.095345547630195,4.095232722618491,1139958.0535159998,0.1282494031680158,429.636073,22.19057829419841,WESTBERG
pool1l6vtae673eltsx86sk4xxr3fnn9tk8e99jkrdvcmjqlc6cca4nk,614,19083466.660117,24.81,10,9,0.9999,340.0,3131.245836,0.279152,0.279065,8.7e-05,3131.524988,0.000106784,5828.63664,MUEN2,MUEN,MUEN,MUEN,True,Minimal pledge,community_branded_fleet,10.0,Healthy core,0.0003054286070665247,hollow,False,3131.245836,340.0,2791.2458355012,0.27915200000006735,99.99108574892202,10.85732993678414,89.13375579620954,19077638.023477,1.4632419362215704e-06,3131.245923,99.99108574892202,MUEN
pool165ljt7xrrpceutz5ppe96suuw0jcnrvhg0f5vu60df0r5mt0x0c,614,3476361.056584,4.52,5,535,0.99,340.0,1553.510613,12.257683,11.994415,0.263268,1565.768296,0.025743139,74596.619691,CSWP1,cswap.info,,,False,,,,,0.021458248575682,hollow,False,1553.510613,340.0,1213.51061304,12.257683000000043,99.21714579153799,21.71457940926401,77.50256638482863,3401764.4368930003,0.00036033309264634416,1553.7738809999998,99.21714579153799,pool165ljt7xrrpceutz5ppe96suuw0jcnrvhg0f5vu60df0r5mt0x0c
pool1vce30junxx06g2ha8ww02cqgy644yj69ehhg2x95qe7323zfznp,614,4240748.032625,5.51,7,20,0.0,340.0,340.0,1852.068833,1851.540367,0.528466,2192.068833,3.238788062,1210.047766,ISPJ,ISP,,,False,,,,,0.0002853382838807773,hollow,False,340.0,340.0,0.0,1852.0688329999998,15.510461846888548,15.510461846888548,0.0,4239537.984859,0.043685628943871735,340.528466,15.510461846888548,pool1vce30junxx06g2ha8ww02cqgy644yj69ehhg2x95qe7323zfznp
pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha,614,41317694.453782,53.73,47,32,0.1,340.0,1777.816744,12940.3507,12870.432728,69.917972,14718.167444,2.312267838,223243.513711,LGNS1,,,,False,,,,,0.0054030970668201336,hollow,False,1777.816744,340.0,1437.8167444,12940.3507,12.079063176609964,2.3100701992529933,9.768992980074701,41094450.940071,0.031489289682617286,1847.734716,12.079063176609964,pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha
pool136q98jnwt093qle4ph86vdpuwplg7gyvt20h2nq4m6ksv8xjcuj,614,45300939.710164,58.91,46,148,0.01,340.0,480.650424,13924.391995,13897.506973,26.885022,14405.042419,2.268850859,87466.421652,PNR39,strixjpn.github.io,STRIXJPN_GITHUB_IO,PNR39,True,Minimal pledge,community_branded_fleet,500.0,Healthy core,0.001930786032510833,hollow,False,480.650424,340.0,140.65042419,13924.391995,3.3366817675318363,2.360284615000827,0.9763971538499918,45213473.28851201,0.030796996961828096,507.535446,3.3366817675318363,STRIXJPN_GITHUB_IO
pool1fxra32qureulvqrhrdpnrl5yechhqreg2khrghv3tkl4z66t0rm,614,35017823.663806,45.53,48,5,0.05,340.0,1074.565969,13956.753403,13956.753404,-1e-06,15031.319372,2.951640974,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1074.565969,340.0,734.5659686,13956.753403,7.148846634192852,2.2619438226649904,4.8869028088667505,35017823.663806,0.03985614165230243,1074.5659679999999,7.148846634192852,COINBASE_BISON
pool1jmx55w5ydjkn4xd58gmr9xgt5t46ngs48aek779t92e7zcqfw97,614,2186987.939211,2.84,3,413,0.01,340.0,345.995256,593.530354,565.630049,27.900305,939.52561,2.000640383,102803.63464,AAATO,,,,False,,,,,0.04700695088290632,hollow,False,345.995256,340.0,5.995256100000001,593.530354,36.82659124108389,36.18847601184602,0.6381152398815398,2084184.3045710002,0.028477824763303253,373.895561,36.82659124108389,pool1jmx55w5ydjkn4xd58gmr9xgt5t46ngs48aek779t92e7zcqfw97
pool1tn7rcvc5lln8frln5n9rfd9cg8kcrj4vlm3ycdquyx5s2mlhmtk,614,70024075.003741,91.05,67,4,0.05,340.0,1372.060831,19609.155794,19609.155794,0.0,20981.216625,2.064997592,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1372.060831,340.0,1032.06083125,19609.155794000002,6.539472212326962,1.620497066861584,4.918975146656921,70024075.003741,0.028003448518173775,1372.060831,6.539472212326962,COINBASE_BISON
pool1s8347yjgmfguf0ynj69euw7r75w7usdrfheckpcrjrk2yfvnpwq,614,70043193.46752,91.08,56,7,0.05,340.0,1199.826963,16336.712305,16336.712305,0.0,17536.539268,1.717010612,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1199.826963,340.0,859.8269634000001,16336.712305000001,6.841868538961949,1.9388089907820003,4.903059550460901,70043193.46752,0.023323768515174228,1199.826963,6.841868538961949,COINBASE_BISON
pool1w7dk7rn0cflzzfr4fqvjpapn0rkz5ksmerx5tgwpm2gtj2gly97,614,70017731.442791,91.05,72,5,0.05,340.0,1450.348953,21096.630108,21096.630108,0.0,22546.979061,2.223549096,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1450.348953,340.0,1110.3489530499999,21096.630107999998,6.4325644206087915,1.5079625482426842,4.924601872587866,70017731.442791,0.030130410787783526,1450.348953,6.4325644206087915,COINBASE_BISON
pool1py6q7y3f7jz60mt5jhsrdx6lqtuvc02chqgvwzjzayctqhgzzge,614,5414432.846477,7.04,8,19,0.9999,500.0,2505.020341,0.200522,0.200226,0.000296,2505.220863,0.000270354,7776.430784,WSKS,,,,False,,,,,0.0014362410624521602,hollow,False,2505.020341,500.0,2005.0203409137,0.2005220000000918,99.9919958354586,19.958320137939868,80.03367569407392,5406656.415693,3.708798647128196e-06,2505.020637,99.9919958354586,pool1py6q7y3f7jz60mt5jhsrdx6lqtuvc02chqgvwzjzayctqhgzzge
pool1mq2q0fjekk5lt8j2krryf5rvwx5z4l5l0r6afhhj0mtg23ylyuk,614,1220236.096422,1.59,2,38,0.02,340.0,345.73254,280.894467,238.137935,42.756532,626.627007,1.694438871,185739.00839,KORA,,,,False,,,,,0.15221563182291323,balanced,False,345.73254,340.0,5.732540140000001,280.8944670000001,55.17357792400415,54.2587530064755,0.91482493987049,1034497.0880320001,0.027152755696428908,388.48907199999996,55.17357792400415,pool1mq2q0fjekk5lt8j2krryf5rvwx5z4l5l0r6afhhj0mtg23ylyuk
pool13k6tphjfsgqdq7h27p4x86ruchcdg2x073luw8pndh3ajxvwvja,614,66088225.920244,85.94,63,2066,0.01,340.0,533.886769,19194.79014,19193.667018,1.123122,19728.676909,2.142547946,3866.711668,BLC,BLC,BIGLAZYCAT,BigLazyCat,True,Minimal pledge,declared_brand,1000.0,Healthy core,5.8508329042852355e-05,hollow,False,533.886769,340.0,193.88676909000003,19194.79014,2.706145837668652,1.7233796344695362,0.9827662036553048,66084359.208576,0.029045889783719088,535.0098909999999,2.706145837668652,BIGLAZYCAT
pool1mt8sdg37f2h3rypyuc77k7vxrjshtvjw04zdjlae9vdzyt9uu34,614,53978035.404107,70.19,41,600,0.0,170.0,170.0,12669.502023,12665.560353,3.94167,12839.502023,1.72798473,33610.541073,ABLE,,,,False,,,,,0.0006226706996906133,hollow,False,170.0,170.0,0.0,12669.502023,1.3240388894792887,1.3240388894792887,0.0,53944424.863033995,0.023486212069492123,173.94167,1.3240388894792887,pool1mt8sdg37f2h3rypyuc77k7vxrjshtvjw04zdjlae9vdzyt9uu34
pool1phc0dedrry2jp2s2tqngcw87vzx3mychvm7qqe3470etzsf3ph7,614,1379878.990072,1.79,2,164,0.0,170.0,170.0,456.341433,449.606787,6.734646,626.341433,2.443160419,20363.609806,BROCK,,,,False,,,,,0.014757533053632085,hollow,False,170.0,170.0,0.0,456.34143300000005,27.141745866267797,27.141745866267797,0.0,1359515.380266,0.0335664781453751,176.734646,27.141745866267797,pool1phc0dedrry2jp2s2tqngcw87vzx3mychvm7qqe3470etzsf3ph7
pool1vqjyjsp6dawkj8tzmfpu39hvgnkph99qzarw4dll6yq76gpaa4d,614,1015332.410319,1.32,1,90,0.03,170.0,174.294592,138.858461,138.764094,0.094367,313.153053,1.003290798,691.21511,VFS,,,,False,,,,,0.0006807771553188497,hollow,False,174.294592,170.0,4.29459159,138.858461,55.657957133184965,54.28655361057585,1.3714033916827244,1014641.195209,0.013685474397813837,174.388959,55.657957133184965,pool1vqjyjsp6dawkj8tzmfpu39hvgnkph99qzarw4dll6yq76gpaa4d
pool12m7z9p7jqymxrvvp6z7vmfdu6j6u6y43p0m6y4xalz43sc8s4t9,614,121535027.165196,158.03,140,25,0.05,340.0,1710.457863,26038.699392,26038.699392,0.0,27749.157255,1.576138732,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1710.457863,340.0,1370.45786275,26038.699392,6.163999314580266,1.225262435451934,4.938736878227404,121535027.165196,0.021424851747971388,1710.457863,6.163999314580266,COINBASE_BISON
pool1u2fuz3fn5dfphf0cu0sewm4rnera445avenggle9sl4hy7rjzgv,614,59780305.198855,77.73,39,11,0.05,340.0,933.647349,11279.299637,11279.299637,0.0,12212.946986,1.386755648,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,933.647349,340.0,593.6473493000001,11279.299637,7.644734314087032,2.7839308595194123,4.86080345702403,59780305.198855,0.018867919123999453,933.647349,7.644734314087032,COINBASE_BISON
pool147tju4482jtl253lgqq88fkefdugcuhaumf8m0rcj8uzxu846qm,614,53491772.576437,69.56,46,62,0.05,340.0,1043.250718,13361.76365,13361.763648,2e-06,14405.014368,1.839969252,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1043.250718,340.0,703.2507184000001,13361.76365,7.242274747865077,2.3602892112019864,4.881985539439902,53491772.576437,0.024979100535333216,1043.25072,7.242274747865077,COINBASE_BISON
pool1yh7ksvg54nger73ldnf22cgwyh0dnm4aerahdd0kdukjqeacy32,614,76548536.348886,99.54,83,30,0.05,340.0,1542.930648,22855.682316,22776.030144,79.652172,24398.612964,2.203211543,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1542.930648,340.0,1202.9306482,22855.682316,6.323845745971644,1.3935218387277502,4.930323908063612,76548536.348886,0.02985776529002519,1622.58282,6.323845745971644,COINBASE_BISON
pool1wvaj307ee8jfewv9qjtgk0q3elmpe5lz4n2dec2303062f7dc4c,614,56420150.127687,73.36,57,30,0.05,340.0,1215.484587,16634.207153,16634.207153,0.0,17849.69174,2.175243783,0.0,,COINBASE,COINBASE_BISON,Coinbase / bison.run,True,Zero pledge,opaque_operational,0.0,Healthy core,0.0,hollow,False,1215.484587,340.0,875.4845869999999,16634.207153,6.8095550595766206,1.9047947995543368,4.904760260022283,56420150.127687,0.029482741742718463,1215.484587,6.8095550595766206,COINBASE_BISON
pool138s0uwydwtrhkaqj4uwkh37yqw098v9v6nf5q08k9nugumlf8mw,614,10373371.539456,13.49,9,26,0.0,340.0,340.0,2478.372422,2478.116566,0.255856,2818.372422,1.759178543,1070.900539,AURA,,,,False,,,,,0.0001032355329149003,hollow,False,340.0,340.0,0.0,2478.372422,12.063700217401575,12.063700217401575,0.0,10372300.638917001,0.023894143722571207,340.255856,12.063700217401575,pool138s0uwydwtrhkaqj4uwkh37yqw098v9v6nf5q08k9nugumlf8mw
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,614,72112960.121715,93.77,72,238,0.04,340.0,1396.513647,25356.327517,4572.358425,20783.969092,26752.841164,2.59958649,59109360.508611,,WAVE,WAVE,Wave / Wavepool,True,High pledge,declared_brand,50000000.0,Healthy core,0.8196773563149256,balanced,False,1396.513647,340.0,1056.51364656,25356.327517,5.2200573331225115,1.2708930536227363,3.9491642778550906,13003599.613103993,0.19499468048407084,22180.482739,5.2200573331225115,WAVE
pool1n75mtv5qwzquyq2cprnu7yqpnyg4ppagpzvcw6gk2un5vadg48a,614,1131045.274993,1.47,2,7,0.01,340.0,342.866197,283.75352,7.980535,275.772985,626.619717,1.848042983,1099234.748678,CDMS,,,,False,,,,,0.9718751079038839,private,True,342.866197,340.0,2.8661971700000004,283.75352000000004,54.71679037511039,54.259384244686956,0.45740615755313047,31810.52631500014,0.8920113964483419,618.639182,54.71679037511039,pool1n75mtv5qwzquyq2cprnu7yqpnyg4ppagpzvcw6gk2un5vadg48a
pool1kmmahq4upmm5j8fkh3xa9vd7gdffkp8pd4axucfh4w4dw549yqe,614,76112267.138167,98.97,66,2,1.0,340.0,26334.509503,0.0,,0.0,26334.509503,0.0,76112267.138167,,ADALITE,ADALITE_PLATFORM,Adalite platform cluster,True,High pledge,platform_cluster,71000000.0,Healthy core,1.0,private,True,26334.509503,340.0,25994.509503,0.0,100.0,1.2910815747727047,98.7089184252273,0.0,0.0,26334.509503,100.0,ADALITE_PLATFORM
pool1r9fpxs4kcn80kylsjxs8tg3p50nk2s66qerfqtw4x70n5740nj9,614,76151853.359557,99.02,55,2,1.0,340.0,21947.737172,0.0,,0.0,21947.737172,0.0,76151845.879644,,ADALITE,ADALITE_PLATFORM,Adalite platform cluster,True,High pledge,platform_cluster,71000000.0,Healthy core,0.9999999017763499,private,True,21947.737172,340.0,21607.737172,0.0,100.0,1.5491346435192312,98.45086535648076,7.479912996292114,0.0,21947.737172,100.0,ADALITE_PLATFORM
pool135h773klt7djljmyawkh88e8qc457wxqfhc6j9h6y9n4y3sgh7t,614,19622563.621415,25.52,20,432,0.01,170.0,230.932937,6032.360745,6026.434255,5.92649,6263.293682,2.269181178,19278.174109,,KTO,KTO,,True,Low pledge,community_branded_fleet,10000.0,Healthy core,0.0009824493109534805,hollow,False,230.932937,170.0,60.93293682000001,6032.360745000001,3.687084603164549,2.7142268689804667,0.9728577313101955,19603285.447306,0.030772192555248455,236.859427,3.687084603164549,KTO
pool1hmmt5a9vyjtkz0tk6ywyyuhumt57hts5m89m9avgyyupveaejfr,614,10874929.340552,14.14,13,24,0.0,340.0,340.0,3730.982398,3730.603624,0.378774,4070.982398,2.535677264,1104.038831,AOTA,FIMI,FIMI,FIDA,True,Minimal pledge,multi_brand_fleet,5.0,Healthy core,0.00010152147167366884,hollow,False,340.0,340.0,0.0,3730.982398,8.351792436317972,8.351792436317972,0.0,10873825.301721001,0.03431159039689094,340.378774,8.351792436317972,FIMI
pool1qmsck80ldwm23t4t5elxc857r82ph3urkt7tpyq65ntn2dv2ust,614,9724194.603496,12.64,8,120,0.0,340.0,340.0,2165.414884,2160.10825,5.306634,2505.414884,1.638688069,23830.41825,CAMP,,,,False,,,,,0.0024506315660767003,hollow,False,340.0,340.0,0.0,2165.414884,13.57060669557354,13.57060669557354,0.0,9700364.185246,0.022323026668354774,345.306634,13.57060669557354,pool1qmsck80ldwm23t4t5elxc857r82ph3urkt7tpyq65ntn2dv2ust
pool1apupv5qtfp2aa2xlrzzjzx0uj686g3n695a329nq8j5jvvzumz0,614,3959495.724125,5.15,3,19,0.01,170.0,177.69494,761.79906,759.649997,2.149063,939.494,1.414277914,11169.884816,RIDGE,,,,False,,,,,0.0028210372214679956,hollow,False,177.69494,170.0,7.694940000000001,761.79906,18.913898332506644,18.094846800511764,0.8190515319948823,3948325.8393090004,0.019294229782548116,179.84400300000001,18.913898332506644,pool1apupv5qtfp2aa2xlrzzjzx0uj686g3n695a329nq8j5jvvzumz0
pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej,614,66675743.522954,86.7,67,1531,0.01,170.0,378.218503,20613.631814,20570.71245,42.919364,20991.850317,2.282188978,138824.634155,HAPPY,,,,False,,,,,0.002082086030389864,hollow,False,378.218503,170.0,208.21850317000002,20613.631814,1.8017397098801922,0.8098380916060912,0.9919016190839393,66536918.888799004,0.030980742959334943,421.137867,1.8017397098801922,pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej
pool1dghwejqptsjtf9k8paspg9rhl8humxx0nh7sk37j0ada2dr9mqh,614,3708908.620663,4.82,6,167,0.04,170.0,238.351936,1640.446476,1634.696961,5.749515,1878.798412,3.280735994,12987.377839,YOROI,EMURGO,EMURGO,Emurgo,True,Minimal pledge,declared_brand,500.0,Healthy core,0.0035016710216706267,hollow,False,238.351936,170.0,68.35193648,1640.446476,12.68640288801777,9.048336368297932,3.638066545268083,3695921.242824,0.04438532014677236,244.101451,12.68640288801777,EMURGO
pool1m0drnjxsvnlesq0rwmur2rh6lenuql57jfzd6cf6aegj2cv7ugy,614,59983063.679128,78.0,62,1868,0.015,170.0,458.682367,18956.808775,18953.423804,3.384971,19415.491142,2.333508507,10710.670439,EMUR1,EMURGO,EMURGO,Emurgo,True,Minimal pledge,declared_brand,500.0,Healthy core,0.0001785615769193686,hollow,False,458.682367,170.0,288.68236713,18956.808774999998,2.362455647633701,0.8755894906632179,1.4868661576400517,59972353.008689,0.03160924630096383,462.067338,2.362455647633701,EMURGO
