entity_id,display_name,category,pool_id_bech32,ticker,current_active_stake_ada,endpoint_kind,endpoint_value,ip,ptr,asn,as_name,country,physical_country,provider,tier,region
SPO:pool1ndu9fpv7p,STAG,single_pool,pool1ndu9fpv7prmp6r6k23lzx6fcpjlvh6upl3w8ghldys467u6vvrl,STAG,1405.326847,ip,172.16.131.230,172.16.131.230,,NA,NA,,??,Other / on-prem,other-or-onprem,cc:??
SPO:pool1mk9k389xy,pool1mk9k389xy,single_pool,pool1mk9k389xy5szdzyc0fpty66fu93rhwnar3202vy0d7w9ue2rycu,,1119.134082,dns,relay-1.adaheadz.io,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1mk9k389xy,pool1mk9k389xy,single_pool,pool1mk9k389xy5szdzyc0fpty66fu93rhwnar3202vy0d7w9ue2rycu,,1119.134082,dns,relay-2.adaheadz.io,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1ju00mkurj,pool1ju00mkurj,single_pool,pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,,114.848902,ip,127.0.0.1,127.0.0.1,,,,,??,Other / on-prem,other-or-onprem,cc:??
CRDNS,nan,discovered_mpo,pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,,42725554.753476,dns,eu.relays.cardanians.io,51.254.44.211,ns3015474.ip-51-254-44.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
CRDNS,nan,discovered_mpo,pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,,42725554.753476,dns,ca.relays.cardanians.io,149.202.89.49,ns3031681.ip-149-202-89.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1kxzfswkhg,pool1kxzfswkhg,single_pool,pool1kxzfswkhgcmyahh6lfjpy5uxh75qzsnlyprh3450av9jghsda89,,45.354204,ip,164.90.154.123,164.90.154.123,1273613.cloudwaysapps.com,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1qqenhz258,pool1qqenhz258,single_pool,pool1qqenhz258k5k9nyjull6gkzg7s4f3ae8v7qxwpegeef9v0nsy3e,,1572574.083983,ip,161.97.108.250,161.97.108.250,charity.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1rcd7qslz3,NINI,single_pool,pool1rcd7qslz3xnpnk9u6tcwegy5r2574uf8suqu24ptg637jha3sr5,NINI,8299079.710893,ip,95.216.169.198,95.216.169.198,static.198.169.216.95.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:helsinki
SPO:pool1t93hrmha8,STKPL,single_pool,pool1t93hrmha847r5gqazttyg29c9fxfv778w3kc5vf4q7vu5g4ec0r,STKPL,141219.056248,dns,relays.steekpoel.nl,138.201.173.61,cn0010.eu-de.ddos-protected.network,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool179dpweul0,GET23,single_pool,pool179dpweul0jsfv9ls67ner4n286fh6hqtskaw6nux97t52dt5gxa,GET23,1654.49535,ip,84.75.99.98,84.75.99.98,,16509,"AMAZON-02 - Amazon.com, Inc., US",GB,GB,AWS,hyperscaler,cc:GB
SPO:pool1tpy5yawzp,MANA,single_pool,pool1tpy5yawzpetcverves0h6xdycxgrstehfvrkygydt9jcqxwpw3j,MANA,17632760.276996,ip,206.81.3.194,206.81.3.194,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1rg4h4fc9j,pool1rg4h4fc9j,single_pool,pool1rg4h4fc9j70w3jx86s3vc8vzd7hxwd4sz4j80d93hk7j7mm5dx2,,27.617078,ip,165.22.232.242,165.22.232.242,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1gqf605yxh,OLEUM,single_pool,pool1gqf605yxhmyfasdjhf8yxcesztgzuek9gfuvy2dnyj5cyp8zga3,OLEUM,262141.771204,ip,138.201.173.61,138.201.173.61,cn0010.eu-de.ddos-protected.network,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool1pnsk7v8a4,LKBH,single_pool,pool1pnsk7v8a4eyn9qtqev7k3clazzw2s66cpa850zprqlu5x5eqtuw,LKBH,11172.56393,dns,relay-1.lkbh-pools.org,116.203.215.60,static.60.215.203.116.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:nuremberg
SPO:pool1pnsk7v8a4,LKBH,single_pool,pool1pnsk7v8a4eyn9qtqev7k3clazzw2s66cpa850zprqlu5x5eqtuw,LKBH,11172.56393,dns,relay-2.lkbh-pools.org,135.181.145.156,static.156.145.181.135.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:helsinki
SPO:pool1pnsk7v8a4,LKBH,single_pool,pool1pnsk7v8a4eyn9qtqev7k3clazzw2s66cpa850zprqlu5x5eqtuw,LKBH,11172.56393,dns,relay-3.lkbh-pools.org,78.47.60.52,static.52.60.47.78.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:nuremberg
SPO:pool18heqrjtge,RX78,single_pool,pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,RX78,1841647.536859,ip,90.149.155.79,90.149.155.79,fp5a959b4f.kytj009.ap.nuro.jp,2527,"SO-NET Sony Network Communications Inc., JP",JP,JP,Other / on-prem,other-or-onprem,cc:JP
SPO:pool18heqrjtge,RX78,single_pool,pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,RX78,1841647.536859,ip,114.129.51.165,114.129.51.165,114-129-51-165.gip-sta.canvas.ne.jp,7671,"MCNET NTT SmartConnect Corporation, JP",JP,JP,Other / on-prem,other-or-onprem,cc:JP
SPO:pool1dye0sw6hv,XMEGA,single_pool,pool1dye0sw6hv4jee7wemgc6dnxhaquuz7sxkktz2tpm2ekcsqyyj9l,XMEGA,9642.330016,ip,46.101.98.133,46.101.98.133,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool13zh79cqv3,pool13zh79cqv3,single_pool,pool13zh79cqv3y36cgknzagwegp8y0kuzel2j046jmup97hhjwk5myw,,3567.253335,ip,84.232.231.225,84.232.231.225,,8708,"DIGI-ROMANIA 75 Dr. Staicovici, RO",RO,RO,Other / on-prem,other-or-onprem,cc:RO
SPO:pool13zh79cqv3,pool13zh79cqv3,single_pool,pool13zh79cqv3y36cgknzagwegp8y0kuzel2j046jmup97hhjwk5myw,,3567.253335,ip,84.232.231.199,84.232.231.199,,8708,"DIGI-ROMANIA 75 Dr. Staicovici, RO",RO,RO,Other / on-prem,other-or-onprem,cc:RO
SPO:pool1s6x6kltyc,LOOT,single_pool,pool1s6x6kltycpxq82hyqhlqllqj3q5l2m8w499gvtu4xrfv29c0q2q,LOOT,2804056.36139,dns,relay1.lootpool.io,87.98.249.4,ip4.ip-87-98-249.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1s6x6kltyc,LOOT,single_pool,pool1s6x6kltycpxq82hyqhlqllqj3q5l2m8w499gvtu4xrfv29c0q2q,LOOT,2804056.36139,dns,relay2.lootpool.io,51.79.137.210,ip210.ip-51-79-137.net,16276,"OVH, FR",CA,SG,OVH,commodity-vps,ovh:sg:singapore
SPO:pool1ml8hj9zhv,pool1ml8hj9zhv,single_pool,pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,,548.60634,dns,relaynode1.myadapoolnamerocks.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1ml8hj9zhv,pool1ml8hj9zhv,single_pool,pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,,548.60634,dns,relaynode2.myadapoolnamerocks.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1ml8hj9zhv,pool1ml8hj9zhv,single_pool,pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,,548.60634,dns,relaynode3.myadapoolnamerocks.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1dmuaa0wmq,pool1dmuaa0wmq,single_pool,pool1dmuaa0wmqrwwx467p48fu83y5w7wdkxf8xlgymmfc73kjy3vxg7,,2.486679,ip,35.228.36.147,35.228.36.147,147.36.228.35.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,FI,GCP,hyperscaler,gcp:europe-north1
SPO:pool1dmuaa0wmq,pool1dmuaa0wmq,single_pool,pool1dmuaa0wmqrwwx467p48fu83y5w7wdkxf8xlgymmfc73kjy3vxg7,,2.486679,ip,34.69.65.85,34.69.65.85,85.65.69.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-central1
SPO:pool1dmuaa0wmq,pool1dmuaa0wmq,single_pool,pool1dmuaa0wmqrwwx467p48fu83y5w7wdkxf8xlgymmfc73kjy3vxg7,,2.486679,ip,104.199.206.228,104.199.206.228,228.206.199.104.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,TW,GCP,hyperscaler,gcp:asia-east1
SPO:pool17037mqf5k,BEAN,single_pool,pool17037mqf5k46e6jpaue46lfy55v827re9cgm3qp8vsp33q8zufvy,BEAN,3.080875,ip,35.228.212.14,35.228.212.14,14.212.228.35.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,FI,GCP,hyperscaler,gcp:europe-north1
SPO:pool17037mqf5k,BEAN,single_pool,pool17037mqf5k46e6jpaue46lfy55v827re9cgm3qp8vsp33q8zufvy,BEAN,3.080875,ip,34.121.120.186,34.121.120.186,186.120.121.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-central1
SPO:pool1enc9l2nea,pool1enc9l2nea,single_pool,pool1enc9l2nealzp9sr7n77032rc593879faj6hqeny6f6h052eaaxh,,4731.38011,ip,167.99.234.97,167.99.234.97,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1u7mqtde27,CFLOW,single_pool,pool1u7mqtde27swkarngjsn5mmw3sy20zavlafgqkmg8qv2n2nwga0l,CFLOW,17380744.352282,dns,relay1.cashflowpool.com,20.52.255.104,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,DE,Azure,hyperscaler,azure:germanywc
SPO:pool1u7mqtde27,CFLOW,single_pool,pool1u7mqtde27swkarngjsn5mmw3sy20zavlafgqkmg8qv2n2nwga0l,CFLOW,17380744.352282,dns,relay2.cashflowpool.com,20.52.252.241,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,DE,Azure,hyperscaler,azure:germanywc
SPO:pool1j3azwphh6,VTRA,single_pool,pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,VTRA,177.935758,dns,relay_01.vanticatrading.com,188.114.97.7,,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,US,Cloudflare,edge/cdn,cc:US
SPO:pool1j3azwphh6,VTRA,single_pool,pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,VTRA,177.935758,dns,relay_01.vanticatrading.com,188.114.96.7,,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,US,Cloudflare,edge/cdn,cc:US
SPO:pool1js763t3yw,MYC,single_pool,pool1js763t3yw63ffsxqpume8974z03hdlm4nddnezhfla6dskln37v,MYC,0.0,dns,ada-rn01.mycointainer.com,136.243.135.27,static.27.135.243.136.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool1js763t3yw,MYC,single_pool,pool1js763t3yw63ffsxqpume8974z03hdlm4nddnezhfla6dskln37v,MYC,0.0,dns,ada-rn02.mycointainer.com,136.243.135.26,static.26.135.243.136.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
ETORO,eToro,declared_brand,pool150n38x8gquu4yt5s0s6m3ajjqe89y68x96dh32tq8a4es2l6dvp,ETO1,4007584.229626,ip,20.61.229.103,20.61.229.103,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool150n38x8gquu4yt5s0s6m3ajjqe89y68x96dh32tq8a4es2l6dvp,ETO1,4007584.229626,ip,20.61.228.218,20.61.228.218,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool150n38x8gquu4yt5s0s6m3ajjqe89y68x96dh32tq8a4es2l6dvp,ETO1,4007584.229626,ip,108.142.42.221,108.142.42.221,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool150n38x8gquu4yt5s0s6m3ajjqe89y68x96dh32tq8a4es2l6dvp,ETO1,4007584.229626,ip,108.142.42.161,108.142.42.161,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,ETO2,40720163.472387,ip,20.61.229.103,20.61.229.103,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,ETO2,40720163.472387,ip,20.61.228.218,20.61.228.218,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,ETO2,40720163.472387,ip,108.142.42.221,108.142.42.221,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,ETO2,40720163.472387,ip,108.142.42.161,108.142.42.161,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,ETO3,57000082.283388,ip,20.61.229.103,20.61.229.103,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,ETO3,57000082.283388,ip,20.61.228.218,20.61.228.218,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,ETO3,57000082.283388,ip,108.142.42.221,108.142.42.221,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
ETORO,eToro,declared_brand,pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,ETO3,57000082.283388,ip,108.142.42.161,108.142.42.161,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
SPO:pool16m3cpra28,pool16m3cpra28,single_pool,pool16m3cpra28g00t2hsfm4cj9twl4y0jsf3us2zd6nyjpz5yuagmkn,,0.0,dns,relaynode1.111.222.333.444,,,,,,,Unresolved,unresolved,cc:??
SPO:pool16m3cpra28,pool16m3cpra28,single_pool,pool16m3cpra28g00t2hsfm4cj9twl4y0jsf3us2zd6nyjpz5yuagmkn,,0.0,dns,relaynode2.555.666.777.888,,,,,,,Unresolved,unresolved,cc:??
SPO:pool16m3cpra28,pool16m3cpra28,single_pool,pool16m3cpra28g00t2hsfm4cj9twl4y0jsf3us2zd6nyjpz5yuagmkn,,0.0,dns,relaynode3.101.102.004.005,,,,,,,Unresolved,unresolved,cc:??
SPO:pool10hex9l4wj,CSN1,single_pool,pool10hex9l4wjgqarvhr94xgyh9frv5lhtajhrj4dah0kl65jtws30k,CSN1,15860860.488562,dns,csn.relay1.cardanoscan.io,35.238.48.198,198.48.238.35.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-central1
SPO:pool10hex9l4wj,CSN1,single_pool,pool10hex9l4wjgqarvhr94xgyh9frv5lhtajhrj4dah0kl65jtws30k,CSN1,15860860.488562,dns,csn.relay2.cardanoscan.io,34.74.135.40,40.135.74.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-east1
SPO:pool1vhsjmemxq,pool1vhsjmemxq,single_pool,pool1vhsjmemxqg3ktv4hwqc09cxhhg6td86n9p3qwg5t5y6xc4dcddp,,0.0,ip,92.201.63.27,92.201.63.27,,16509,"AMAZON-02 - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
SPO:pool1lv7v8r8ge,pool1lv7v8r8ge,single_pool,pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,,5341.73636,dns,01-cardano-ada.dlinodes.com,207.201.218.210,ip210-218-201-207.at.jmfsolutions.net,40805,"JMF-NETWORKS - JMF Solutions, Inc, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1lv7v8r8ge,pool1lv7v8r8ge,single_pool,pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,,5341.73636,dns,02-cardano-ada.dlinodes.com,207.201.218.211,ip211-218-201-207.at.jmfsolutions.net,40805,"JMF-NETWORKS - JMF Solutions, Inc, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1xru6f3ffl,OASIS,single_pool,pool1xru6f3fflzwkptgm68pncrsncg9ngllv0jk8jnz40m7wusfhazk,OASIS,22691160.695331,ip,161.35.209.217,161.35.209.217,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1ajrl335z9,pool1ajrl335z9,single_pool,pool1ajrl335z92udy65gxlgsrvthf9esfksp6m2yf3y7qcn7jqp0zsc,,0.0,ip,51.178.25.82,51.178.25.82,vps-171113fa.vps.ovh.net,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1qcdw8uk5d,ARMY,single_pool,pool1qcdw8uk5d9ehldhccy926u886qhr07xa354yrkamdde0qku53nx,ARMY,15090.182674,dns,syd.cardanormy.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1kffetqjt0,LUNA,single_pool,pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz,LUNA,776040.67773,dns,relay1.luna-pool.com,89.212.72.61,89-212-72-61.dynamic.t-2.net,34779,"T-2-AS AS set propagated by T-2 d.o.o., SI",SI,SI,Other / on-prem,other-or-onprem,cc:SI
SPO:pool1kffetqjt0,LUNA,single_pool,pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz,LUNA,776040.67773,dns,relay2.luna-pool.com,89.212.72.61,89-212-72-61.dynamic.t-2.net,34779,"T-2-AS AS set propagated by T-2 d.o.o., SI",SI,SI,Other / on-prem,other-or-onprem,cc:SI
SPO:pool1kffetqjt0,LUNA,single_pool,pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz,LUNA,776040.67773,dns,relay3.luna-pool.com,188.245.78.98,static.98.78.245.188.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:nuremberg
SPO:pool13ugz5ye96,pool13ugz5ye96,single_pool,pool13ugz5ye96g5jcxw2c3kt9x7cc75p4lmxl2jz7cy0a4xkkju0dr0,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool13ugz5ye96,pool13ugz5ye96,single_pool,pool13ugz5ye96g5jcxw2c3kt9x7cc75p4lmxl2jz7cy0a4xkkju0dr0,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1nms3yppsl,pool1nms3yppsl,single_pool,pool1nms3yppslynx2etssx3sslg0mzpc345wzynf64lzjmfyg6ghj9t,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1nms3yppsl,pool1nms3yppsl,single_pool,pool1nms3yppslynx2etssx3sslg0mzpc345wzynf64lzjmfyg6ghj9t,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool10jqlkjfn2,CCIO,single_pool,pool10jqlkjfn2rtlc6hp95p8k4h04h3dfmdcgnga6umwp2rpukpg20l,CCIO,505214.262037,dns,relays.cardano-mainnet.chaincrucial.io,108.197.235.78,108-197-235-78.lightspeed.sntcca.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool10jqlkjfn2,CCIO,single_pool,pool10jqlkjfn2rtlc6hp95p8k4h04h3dfmdcgnga6umwp2rpukpg20l,CCIO,505214.262037,dns,relays.cardano-mainnet.chaincrucial.io,73.92.91.229,c-73-92-91-229.hsd1.ca.comcast.net,7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool12fvqhdv6w,pool12fvqhdv6w,single_pool,pool12fvqhdv6wx77zkjdq06k5ylzswd06w7yavt8fd6sm5pwk30k9l4,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool12fvqhdv6w,pool12fvqhdv6w,single_pool,pool12fvqhdv6wx77zkjdq06k5ylzswd06w7yavt8fd6sm5pwk30k9l4,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1hw3cgyx7t,THREE,single_pool,pool1hw3cgyx7tvxh2fpd46k9sqgruu5pfnzt4nxuyv2w7nlmusutda2,THREE,2511308.400314,dns,relay.de.threepool.io,138.201.173.61,cn0010.eu-de.ddos-protected.network,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool1cejaj3e49,Croco,single_pool,pool1cejaj3e490r9ejf854k3pw0kagglczuaqp69g6g5jzyfxjxgn4h,Croco,99.442997,ip,159.65.98.43,159.65.98.43,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1cejaj3e49,Croco,single_pool,pool1cejaj3e490r9ejf854k3pw0kagglczuaqp69g6g5jzyfxjxgn4h,Croco,99.442997,ip,178.62.76.76,178.62.76.76,1446929.cloudwaysapps.com,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1yjeekxeu4,pool1yjeekxeu4,single_pool,pool1yjeekxeu402msk7pnj9vkrtr9glf95jd2tzwwrld309m2flq7yu,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1yjeekxeu4,pool1yjeekxeu4,single_pool,pool1yjeekxeu402msk7pnj9vkrtr9glf95jd2tzwwrld309m2flq7yu,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1tn49xn2jp,pool1tn49xn2jp,single_pool,pool1tn49xn2jpq62uwff9lt8d25kfzhu3nzjkkytq8pc062n6c7h6tg,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1tn49xn2jp,pool1tn49xn2jp,single_pool,pool1tn49xn2jpq62uwff9lt8d25kfzhu3nzjkkytq8pc062n6c7h6tg,,0.0,ip,167.172.1.22,167.172.1.22,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1lp9wmr8dk,YYG,single_pool,pool1lp9wmr8dkcceta5we999nvlfh9um06cd6sggtt5523eawf7mtg4,YYG,14456662.722355,ip,116.80.93.53,116.80.93.53,116-80-93-53.indigo.static.arena.ne.jp,2514,"INFOSPHERE NTT PC Communications, Inc., JP",JP,JP,Other / on-prem,other-or-onprem,cc:JP
SPO:pool1lp9wmr8dk,YYG,single_pool,pool1lp9wmr8dkcceta5we999nvlfh9um06cd6sggtt5523eawf7mtg4,YYG,14456662.722355,ip,5.104.85.79,5.104.85.79,vmi3162923.contaboserver.net,141995,"CAPL-AS-AP Contabo Asia Private Limited, SG",DE,DE,Contabo,commodity-vps,contabo:tokyo
SPO:pool140xj040w3,LAKE,single_pool,pool140xj040w37pcufxdhpjne03sn2rd0fxys4m2c0sgjw5pqjnlx8f,LAKE,9610.220807,dns,relay.stakelake.com,93.103.146.24,93-103-146-24.static.t-2.net,34779,"T-2-AS AS set propagated by T-2 d.o.o., SI",SI,SI,Other / on-prem,other-or-onprem,cc:SI
SPO:pool140xj040w3,LAKE,single_pool,pool140xj040w37pcufxdhpjne03sn2rd0fxys4m2c0sgjw5pqjnlx8f,LAKE,9610.220807,dns,relay1.stakelake.com,90.157.197.67,cpe-90-157-197-67.static.amis.net,21283,"A1SI-AS A1 Slovenija, SI",SI,SI,Other / on-prem,other-or-onprem,cc:SI
SPO:pool1p4s6gafaq,pool1p4s6gafaq,single_pool,pool1p4s6gafaqd2w2dft5c5j2zj6grudvmpwsyx9gumzunak688x5tj,,0.0,dns,damllc.ddns.net,,,,,,,Unresolved,unresolved,cc:??
SPO:pool17ywx7vha7,pool17ywx7vha7,single_pool,pool17ywx7vha7t8snj3xzwm9863lvnpke0ufqjtx94mh49sf28srg9m,,4109.515103,ip,192.243.100.25,192.243.100.25,,36454,"WHG-DAL, GB",GB,GB,Other / on-prem,other-or-onprem,cc:GB
