epoch_no,addr_type,unique_submitters,tx_count,total_fee_ada
576,enterprise_script,534,15041,7865.0211620000000000
576,legacy,4381,8309,2110.5989310000000000
577,base_key,39791,106049,27377.731742000000
577,base_other,106,6412,3039.1373070000000000
577,base_script,3887,18684,10630.574143000000
577,enterprise_key,7016,27379,6514.5765100000000000
577,enterprise_script,494,11711,6155.8733280000000000
577,legacy,3246,6428,1610.7085700000000000
578,base_key,38132,93653,23850.159686000000
578,base_other,110,4472,2164.7779290000000000
578,base_script,2909,13756,8053.9018320000000000
578,enterprise_key,6553,25633,6118.1513100000000000
578,enterprise_script,519,10105,5376.3632280000000000
578,legacy,2939,5753,1446.9375870000000000
579,base_key,35665,90707,22900.887724000000
579,base_other,84,5582,2932.8304820000000000
579,base_script,3247,13988,8165.4150280000000000
579,enterprise_key,6262,24813,6030.1443200000000000
579,enterprise_script,486,9393,5053.5305580000000000
579,legacy,2620,5308,1329.6647720000000000
580,base_key,35295,106933,28440.036838000000
580,base_other,94,9733,4943.2469060000000000
580,base_script,4820,21711,12517.931936000000
580,enterprise_key,5942,23347,5876.0345850000000000
580,enterprise_script,502,9840,5180.7117300000000000
580,legacy,3120,5503,1369.7208480000000000
581,base_key,37407,108320,28258.719096000000
581,base_other,111,10192,5160.2550380000000000
581,base_script,4550,21152,12260.609261000000
581,enterprise_key,5956,23407,5773.7440740000000000
581,enterprise_script,530,9242,4750.9610450000000000
581,legacy,2760,5159,1333.5658250000000000
582,base_key,40409,111063,28827.998334000000
582,base_other,84,7968,4071.2800880000000000
582,base_script,4352,19740,11410.788151000000
582,enterprise_key,8504,27176,6618.3125190000000000
582,enterprise_script,542,10248,5344.5480590000000000
582,legacy,3035,5641,1461.4588780000000000
583,base_key,36908,94644,24042.407899000000
583,base_other,78,6128,2972.3855630000000000
583,base_script,3275,14997,8565.3622850000000000
583,enterprise_key,9344,26018,6173.6502240000000000
583,enterprise_script,521,10872,5657.9698490000000000
583,legacy,2826,5269,1311.5848110000000000
584,base_key,35303,98995,25705.621660000000
584,base_other,101,4709,2288.7103000000000000
584,base_script,3441,16238,9770.6159630000000000
584,enterprise_key,6492,24175,6037.7070520000000000
584,enterprise_script,560,12636,6042.2981920000000000
584,legacy,2918,5629,1403.4315300000000000
585,base_key,34926,89862,22761.303934000000
585,base_other,95,4539,2248.2399270000000000
585,base_script,2856,13387,8085.0055260000000000
585,enterprise_key,5786,21242,5253.1454980000000000
585,enterprise_script,537,11184,5090.4984510000000000
585,legacy,2239,4531,1180.3163690000000000
586,base_key,40830,94321,23605.281696000000
586,base_other,90,4340,2085.1811570000000000
586,base_script,2882,13146,7657.0140230000000000
586,enterprise_key,7661,24326,5867.8713650000000000
586,enterprise_script,509,10292,4974.1850020000000000
586,legacy,2893,5401,1365.9588360000000000
587,base_key,37507,97476,25737.198931000000
587,base_other,109,3385,1755.1512950000000000
587,base_script,2853,15602,9325.3667510000000000
587,enterprise_key,7637,29324,7481.4877130000000000
587,enterprise_script,517,15516,8848.2507190000000000
587,legacy,3574,7125,1738.6139560000000000
588,base_key,34861,90724,24162.496405000000
588,base_other,85,2812,1491.1356500000000000
588,base_script,2537,14587,8923.0947350000000000
588,enterprise_key,6421,26262,6427.9566570000000000
588,enterprise_script,508,14427,7184.4231730000000000
588,legacy,3193,6466,1468.7604870000000000
589,base_key,32284,84831,22596.311460000000
589,base_other,91,3719,1931.1524670000000000
589,base_script,2580,15452,9302.8588140000000000
589,enterprise_key,5594,22178,5447.1271540000000000
589,enterprise_script,530,11335,5923.7549460000000000
589,legacy,2742,5563,1251.9143930000000000
590,base_key,33226,87097,22265.601991000000
590,base_other,91,5017,2583.6845600000000000
590,base_script,2974,16236,9632.5347580000000000
590,enterprise_key,5237,20746,5300.0338170000000000
590,enterprise_script,519,10893,5759.5793400000000000
590,legacy,2284,4623,1063.7951480000000000
591,base_key,36992,100196,25277.178698000000
591,base_other,86,4719,2371.0675790000000000
591,base_script,2891,15964,9285.6217100000000000
591,enterprise_key,5868,23917,5973.4133230000000000
591,enterprise_script,533,15790,7114.1474180000000000
591,legacy,2978,5803,1376.0257790000000000
592,base_key,36648,109340,28904.588565000000
592,base_other,95,5904,3113.1032300000000000
592,base_script,3417,20013,11686.397462000000
592,enterprise_key,7063,27833,6959.9062210000000000
592,enterprise_script,531,16914,8585.5607210000000000
592,legacy,4044,7187,1683.2467830000000000
593,base_key,32573,93201,23663.835768000000
593,base_other,75,4970,2419.1231770000000000
593,base_script,2694,14915,8599.4816080000000000
593,enterprise_key,5130,22521,5716.4544480000000000
593,enterprise_script,524,11884,6032.2433710000000000
593,legacy,2621,5222,1222.3790900000000000
594,base_key,31203,84085,21627.925491000000
594,base_other,105,3463,1756.2812780000000000
594,base_script,2390,12609,7363.3989340000000000
594,enterprise_key,5462,23395,5955.0724300000000000
594,enterprise_script,529,13305,6615.1558650000000000
594,legacy,2483,4933,1137.8544460000000000
595,base_key,34099,103661,27621.717785000000
595,base_other,89,4119,2160.5080320000000000
595,base_script,2867,18212,10766.524991000000
595,enterprise_key,5923,26209,6785.7256790000000000
595,enterprise_script,561,17674,9179.3084150000000000
595,legacy,2905,5754,1313.9678180000000000
596,base_key,29818,89271,24908.613076000000
596,base_other,80,4542,2286.5765900000000000
596,base_script,2883,14443,8370.2956000000000000
596,enterprise_key,3613,16902,5054.6608300000000000
596,enterprise_script,471,13266,6674.6380780000000000
596,legacy,2280,4468,993.5704030000000000
597,base_key,30486,83779,20986.809558000000
597,base_other,79,4493,2299.7315040000000000
597,base_script,2453,12622,7149.2509560000000000
597,enterprise_key,4467,20660,5370.2702690000000000
597,enterprise_script,482,10534,5071.2492520000000000
597,legacy,2114,4140,925.6922610000000000
598,base_key,31552,88798,22772.008870000000
598,base_other,84,4213,2110.3454420000000000
598,base_script,2527,14923,8438.1514340000000000
598,enterprise_key,5103,23914,6089.9050690000000000
598,enterprise_script,542,14172,7092.2684850000000000
598,legacy,2762,5351,1171.1559800000000000
599,base_key,34676,115233,30222.224906000000
599,base_other,93,6555,3800.1082450000000000
599,base_script,4150,24149,14255.565740000000
599,enterprise_key,6240,28044,7676.0422740000000000
599,enterprise_script,550,16742,8322.1411630000000000
599,legacy,2455,5695,1246.4641050000000000
600,base_key,34646,131560,35923.125196000000
600,base_other,116,7678,4909.0081620000000000
600,base_script,4202,29331,17461.790616000000
600,enterprise_key,6495,30145,8437.7253240000000000
600,enterprise_script,514,27603,14606.905426000000
600,legacy,3047,6778,1500.2620110000000000
601,base_key,36690,126136,34233.938405000000
601,base_other,109,6187,3830.7810200000000000
601,base_script,3652,26121,15563.635363000000
601,enterprise_key,5421,26852,7220.4234250000000000
601,enterprise_script,519,28622,14024.580373000000
601,legacy,4255,7496,1621.2714830000000000
602,base_key,38704,129607,34625.697459000000
602,base_other,91,6005,3790.1643400000000000
602,base_script,3646,27239,16412.757041000000
602,enterprise_key,4481,25108,6904.8608830000000000
602,enterprise_script,545,28443,14132.611306000000
602,legacy,2386,5386,1205.0930920000000000
603,base_key,33800,94633,24687.729655000000
603,base_other,97,3940,2615.4052920000000000
603,base_script,2757,16620,10097.5366860000000000
603,enterprise_key,4627,23863,6194.7510760000000000
603,enterprise_script,527,19365,9301.6552770000000000
603,legacy,2452,4900,1135.0789240000000000
604,base_key,38295,102276,26134.601268000000
604,base_other,103,3318,1829.9865810000000000
604,base_script,2658,15598,9491.1943300000000000
604,enterprise_key,4604,24975,6160.7851300000000000
604,enterprise_script,517,19286,8922.0301150000000000
604,legacy,2634,5342,1230.9634190000000000
605,base_key,32200,86929,22956.467345000000
605,base_other,71,2962,1569.7014640000000000
605,base_script,2522,16327,9673.8493440000000000
605,enterprise_key,4515,22634,5649.2654590000000000
605,enterprise_script,522,19494,9051.4768580000000000
605,legacy,2478,4861,1129.5463170000000000
606,base_key,27614,68323,17868.303545000000
606,base_other,79,2728,1476.5644510000000000
606,base_script,2140,11453,6930.5490840000000000
606,enterprise_key,4129,19272,4707.8274170000000000
606,enterprise_script,477,12877,6483.3260970000000000
606,legacy,1954,3800,876.9839130000000000
607,base_key,26655,68616,17942.518731000000
607,base_other,75,2998,1560.9617420000000000
607,base_script,2111,11980,7316.5111820000000000
607,enterprise_key,4104,20666,4981.4866830000000000
607,enterprise_script,497,12706,6275.8308940000000000
607,legacy,2054,4187,940.9640370000000000
608,base_key,26984,69722,18275.673678000000
608,base_other,68,3629,1903.9449610000000000
608,base_script,2145,12382,7591.2991480000000000
608,enterprise_key,4359,20413,4884.0047260000000000
608,enterprise_script,478,14385,6498.6004970000000000
608,legacy,2203,4205,944.8989140000000000
609,base_key,27546,71240,18537.246679000000
609,base_other,88,2798,1478.1193630000000000
609,base_script,2003,11839,7289.2763450000000000
609,enterprise_key,4149,20494,4977.8832350000000000
609,enterprise_script,516,13554,6638.9434000000000000
609,legacy,2734,4714,1129.3281130000000000
610,base_key,33264,102244,27856.245067000000
610,base_other,100,3855,2185.8311000000000000
610,base_script,2846,19343,11990.393229000000
610,enterprise_key,5172,28521,7358.2217380000000000
610,enterprise_script,525,25149,13666.164695000000
610,legacy,5586,8616,1791.8866140000000000
611,base_key,32395,101197,27880.061686000000
611,base_other,83,4323,2405.2116270000000000
611,base_script,2957,21299,13085.136786000000
611,enterprise_key,5338,30001,7425.2234910000000000
611,enterprise_script,530,23145,11683.336886000000
611,legacy,6391,9222,1870.9400960000000000
612,base_key,25777,77214,20365.107519000000
612,base_other,100,3962,2008.0059160000000000
612,base_script,2225,12776,7653.8175590000000000
612,enterprise_key,8810,25158,5904.6813270000000000
612,enterprise_script,490,15303,7484.2741770000000000
612,legacy,2685,4725,1023.9589720000000000
613,base_key,24586,67255,17333.067608000000
613,base_other,71,4132,2059.3642520000000000
613,base_script,2114,11299,6547.6001120000000000
613,enterprise_key,3402,19676,4781.3667210000000000
613,enterprise_script,466,12725,5966.4483700000000000
613,legacy,2684,4625,1022.4707330000000000
614,base_key,24730,67480,17818.334164000000
614,base_other,67,3599,1752.2450880000000000
614,base_script,2016,11623,6868.6575830000000000
614,enterprise_key,3346,18933,4635.0316450000000000
614,enterprise_script,479,13658,6467.3879420000000000
614,legacy,2022,3688,832.0548390000000000
615,base_key,28758,77633,19917.762363000000
615,base_other,77,3277,1684.9068600000000000
615,base_script,2203,12616,7151.6877280000000000
615,enterprise_key,3684,20462,5007.3743580000000000
615,enterprise_script,506,15889,7527.9972170000000000
615,legacy,2374,4333,990.0724650000000000
616,base_key,25012,66910,17133.937172000000
616,base_other,83,3239,1652.5049450000000000
616,base_script,1825,10012,5712.7050430000000000
616,enterprise_key,3427,17459,4376.0362530000000000
616,enterprise_script,505,16458,7183.0356430000000000
616,legacy,2085,3980,919.4589890000000000
617,base_key,21684,56922,14719.599531000000
617,base_other,60,2818,1399.1263030000000000
617,base_script,1691,8381,4727.1386130000000000
617,enterprise_key,3283,16514,4535.6706580000000000
617,enterprise_script,455,12220,5451.2929600000000000
617,legacy,1761,3609,828.3787480000000000
618,base_key,24490,73401,19404.414312000000
618,base_other,69,3585,1929.1216140000000000
618,base_script,2559,13387,7499.5683640000000000
618,enterprise_key,2760,15392,4072.6777890000000000
618,enterprise_script,480,16603,7779.6555910000000000
618,legacy,1830,3749,849.2853690000000000
619,base_key,24836,68809,17577.439898000000
619,base_other,78,3376,1761.4667380000000000
619,base_script,2551,10721,5811.0330240000000000
619,enterprise_key,3020,16284,4192.2758610000000000
619,enterprise_script,498,15480,6906.4097400000000000
619,legacy,1870,3869,863.4528520000000000
620,base_key,23181,65704,17045.383264000000
620,base_other,101,3205,1646.7451010000000000
620,base_script,2391,10429,5818.0204550000000000
620,enterprise_key,2967,15586,4113.6593800000000000
620,enterprise_script,497,14381,6559.9967940000000000
620,legacy,1919,3752,859.9229980000000000
621,base_key,24719,69677,18101.563694000000
621,base_other,89,3273,1775.1304040000000000
621,base_script,2755,11339,6429.3754320000000000
621,enterprise_key,4071,17528,4653.4378380000000000
621,enterprise_script,502,14702,7078.6534730000000000
621,legacy,1969,3839,871.0008880000000000
622,base_key,26517,76325,19755.310063000000
622,base_other,97,3049,1624.0282920000000000
622,base_script,2932,13149,7253.6633230000000000
622,enterprise_key,3492,17129,4429.2304040000000000
622,enterprise_script,502,16121,7591.8331390000000000
622,legacy,1995,3835,869.3864420000000000
623,base_key,22397,60352,15517.161002000000
623,base_other,81,2318,1249.7518300000000000
623,base_script,2544,9666,5368.3644130000000000
623,enterprise_key,3027,14767,3783.4285920000000000
623,enterprise_script,529,14945,6111.7937190000000000
623,legacy,1927,3803,861.7473550000000000
