pool_id,delegation_count,total_ada,saturation_pct,margin,fixed_cost,blocks_10ep,avg_ros_annualised,choice_quality
pool147tju4482jtl253lgqq88fkefdugcuhaumf8m0rcj8uzxu846qm,67,46623419,69.6,0.0500,340,10,2.0423,design_aligned
pool14mhf0xtx45a8979mcnad8upas8apwal4nfqd95arv4wlsuk6m9q,58,46551849,52.1,0.0400,340,10,2.1921,design_aligned
pool1t6n7rysk6wzm9wqxda6zxpzmm3j6256fs3mp06dc26n6503hhj4,1390,46451260,47.4,0.0100,170,10,2.3389,design_aligned
pool1tpr44v3pxth9j0ff246dvsryxpanxwx52f024ws3ecvn72sgv55,328,46346717,60.9,0.0000,170,10,2.1419,design_aligned
pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,1269,45911517,60.2,0.0100,170,10,2.4261,design_aligned
pool13mas2wthxs28zftxskcsd8t87jk2w9ntc0u5uflt45sh7lcvs8h,2208,45561252,56.0,0.0150,170,10,2.5337,design_aligned
pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,5,45426823,58.9,0.0200,170,10,2.2998,design_aligned
pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8,4,45187373,58.6,0.0200,170,10,2.3788,design_aligned
pool1ynxx88cq0y8vg8yrq3jrw6epm7rq9a8859v34sq9lzjy7ztg90u,26774,45045031,59.3,0.0400,400,10,2.1096,design_aligned
pool1sjwdmeme5zs042jzwmdvxshhv27kepxke0mr02f2yzacsyd4wtu,5656,44584889,58.8,0.0300,340,10,2.0534,design_aligned
pool136q98jnwt093qle4ph86vdpuwplg7gyvt20h2nq4m6ksv8xjcuj,146,44565389,58.9,0.0100,340,10,2.1937,design_aligned
pool1ell3xjtspzzz4vtsatscan6rheltf7j3hh2s8qsam2h3jvcxzm9,686,44460605,67.1,0.0390,500,10,2.2048,design_aligned
pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea,3,43945855,52.3,0.1000,170,10,2.0180,reasonable
pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,7570,43769732,57.3,0.0200,340,10,2.0260,design_aligned
pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk,94,43217950,50.5,1.0000,340,10,0.0000,suboptimal
pool1du3r4a7xq60hg2x0wcz7lw5ya3qs74rk258c8kanp93rsqdqu45,3121,42850472,55.2,0.0000,340,10,2.3113,design_aligned
pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,3757,42717702,54.0,0.0080,340,10,2.1145,design_aligned
pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,1216,42187591,55.3,0.0370,340,10,2.2729,design_aligned
pool164xvrnwxg0xwhkcm0fsnlzmtj3ptp5s7hne32k4dyv60x4utfje,24,42091072,25.1,0.0300,340,10,2.4700,reasonable
pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,1005,41603718,60.5,0.0300,170,10,2.1204,design_aligned
pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,22,41596831,53.9,0.0300,340,10,2.2265,design_aligned
pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,2435,41592213,57.6,0.0200,340,10,2.2302,design_aligned
pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha,44,41464526,53.7,0.1000,340,10,2.0148,reasonable
pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,387,41366239,53.2,0.0000,340,10,2.1960,design_aligned
pool19hrn8me383w9atvmjwukjxqsdvr8udpmyxau956hdc53x669j8p,10,41296684,15.1,1.0000,340,10,0.0000,suboptimal
pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,3,40720163,89.3,1.0000,340,10,0.0000,suboptimal
pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,22885,40462198,53.1,0.0400,400,10,2.2634,design_aligned
pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,6586,40369516,50.1,0.0600,170,10,2.4379,reasonable
pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,262,39746980,56.1,0.0000,340,10,2.2708,design_aligned
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,2654,39659933,51.4,0.0400,340,10,2.1631,design_aligned
pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,32226,39456744,52.6,0.0400,400,10,2.0686,design_aligned
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,6960,38826663,49.5,0.0000,340,10,2.4158,design_aligned
pool1v5u6wzakuc25q3zpx04t8gjz3rgu60wuxkv2mh5nga23xjkc86s,1455,38806195,54.0,0.0000,340,10,2.3218,design_aligned
pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs,852,38788840,52.0,0.0390,500,10,2.3341,design_aligned
pool1fza7ms33y7mnq63etrgz0caqhaw2tsxme0gp52ltv9wwgwurged,3,38263319,36.7,0.0400,340,10,0.0000,reasonable
pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,338,37913767,49.1,0.0500,345,10,1.9721,design_aligned
pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,5506,37716018,50.5,0.0150,340,10,1.8532,design_aligned
pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl,43,37680291,49.0,0.0500,340,10,2.1674,design_aligned
pool19zkd9hmkgdjmx2xr0psuat88uuw25wsrktr2qe69v2uzqldfnmj,1,37614195,43.3,1.0000,340,10,0.0000,suboptimal
pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,5267,37182601,47.1,0.0200,340,10,2.1563,design_aligned
pool1qtscx3ge0rgmpffgqen5uup8r8tnav7a2veduweskqx7gf8gjec,3,37158955,45.5,0.0500,340,10,1.9820,design_aligned
pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,1132,36929366,52.2,0.0390,500,10,2.1962,design_aligned
pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,157,36859987,47.6,0.0500,340,10,2.0162,design_aligned
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,3899,36823133,44.7,0.0400,340,10,2.1736,design_aligned
pool1f8erepj5w5nth5xfxgxnwpz59jzywt6zdwfr50jzjwfwksmg9ek,12,36319380,47.1,0.0300,340,10,2.4173,design_aligned
pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,4596,36288142,46.7,0.0300,340,10,2.2123,design_aligned
pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,2,35776350,46.4,1.0000,340,10,0.0000,suboptimal
pool1sjnh0ymk9fhhnusm7uksux5yhpfyhjfmseq5nuupsj6ezskc0pj,1,35728539,46.3,1.0000,340,10,0.0000,suboptimal
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,2,35710690,46.3,1.0000,340,10,0.0000,suboptimal
pool1cp4q7w2jvlthul9mlskj6xutx9rdr7n4vruqqe09pfg5ywmzdzq,1,35650528,46.2,1.0000,340,10,0.0000,suboptimal
pool1ek9pyk0xwjelrw7uqktvjwqj8wlcqqftjxqeq3t2vffw7qm8efs,1,35640764,46.2,1.0000,340,10,0.0000,suboptimal
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,479,35631305,46.7,0.0250,340,10,2.0982,design_aligned
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,1,35608181,46.2,1.0000,340,10,0.0000,suboptimal
pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,2,35604933,46.2,1.0000,340,10,0.0000,suboptimal
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,1,35579368,46.1,1.0000,340,10,0.0000,suboptimal
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,2612,35445862,46.8,0.0390,500,10,2.2481,design_aligned
pool1gk20vlqg7qq868avysckjcjtwyphtjurfwlgra45670ny6r4fww,11,35252790,45.5,0.0500,340,10,1.9243,design_aligned
pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,714,35156626,46.5,0.0090,340,10,2.4040,design_aligned
pool1qc05c76autq4235sq20zu4vjwtl5m0xn4mxq9kg6e66uwz95kd4,26,35100210,45.7,0.0500,340,10,2.1079,design_aligned
pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,5103,35097533,45.9,0.0300,340,10,2.1948,design_aligned
pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,1,35067653,45.5,1.0000,340,10,0.0000,suboptimal
pool1hnaps49hfe3uljp4cleu4amhes6wvatufyvgt2tjdtj3xjrgknk,1,35059386,45.5,1.0000,340,10,0.0000,suboptimal
pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,1,35055240,45.5,1.0000,340,10,0.0000,suboptimal
pool1hyqdlnuff3rnvg9lx70ccca2xqxcezzz4998tp6chhxnx2st257,5,35048410,45.5,0.0500,340,10,2.3128,design_aligned
pool19zz6frugmvm82ecgl5hh5vq3093d4kzr4h2r5vfmt6la7trk929,7,35020564,45.5,0.0500,340,10,2.3286,design_aligned
pool15kek228mhvnsncdjn77u8qtrn8hjh5wfzmh6g942xf0353yc77j,12,35020467,45.6,0.0500,340,10,2.1322,design_aligned
pool1fxra32qureulvqrhrdpnrl5yechhqreg2khrghv3tkl4z66t0rm,5,35015382,45.5,0.0500,340,10,2.4215,design_aligned
pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,4,35012911,45.5,0.0500,340,9,1.9141,design_aligned
pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,3,35008059,45.5,0.0500,340,10,2.1803,design_aligned
pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,137,34938451,46.5,0.0500,340,10,2.1247,design_aligned
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,27426,34907570,45.8,0.0400,400,10,2.1820,design_aligned
pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,2940,34872286,43.8,0.0300,340,10,2.4757,design_aligned
pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,1,34863466,46.2,1.0000,340,10,0.0000,suboptimal
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,7499,34771241,48.4,0.0200,340,10,2.4117,design_aligned
pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,6579,34756391,45.1,0.0300,340,10,2.1719,design_aligned
pool1axzm26vduyuxgw0x9ddh4vkvn7q5hyd558l0t9c08p556lf2zaj,36,34610456,44.9,0.0500,340,10,2.0852,design_aligned
pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,16,34573013,44.8,0.0300,345,10,2.1433,design_aligned
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,467,34255531,46.1,0.0100,340,10,2.1546,design_aligned
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,6631,34075036,44.0,0.0200,340,10,2.2262,design_aligned
pool138m7hevnvp664cmtralju857t5k7e4frpnaevtgpuykggr50kne,8442,34055685,46.3,0.0399,340,10,2.2986,design_aligned
pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,442,33907427,44.1,0.0500,340,10,2.2833,design_aligned
pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,1425,33822862,46.7,0.0200,340,10,2.1961,design_aligned
pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,189,33722246,43.1,0.0000,340,10,2.1724,design_aligned
pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,3825,33711767,49.1,0.0299,170,10,2.1841,design_aligned
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,1276,33531966,43.3,0.0200,340,10,2.1440,design_aligned
pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55,4,33486843,7.3,0.1000,170,1,0.5338,non_productive
pool1nll5ghr8cdkl6ppnxpuk6c6vrg9d5kq3tp8d6xjdds5pct6pxj9,16,33395253,43.3,0.0600,345,6,1.6336,reasonable
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,20836,33383307,43.6,0.0400,400,10,2.2326,design_aligned
pool1me68mzk9kephj0yqya6xu9jefjvtg0dvmly3m9sy67cezrexalx,9,33337139,43.2,0.0600,345,6,2.1000,reasonable
pool1f4n4mdsv5ydxuc3y4tzgumqvfa8xxlyr8jl70qquama0ug2pmhf,15,33243791,43.1,0.0600,345,6,1.6629,reasonable
pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,14,33196047,43.0,0.0600,345,6,1.4126,reasonable
pool1nwv3c3q62lqcdgp7s0jtl4xldgfnjnt0szkdclk4tzjqzv6kv7n,11,33188778,43.0,0.0600,345,6,1.5550,reasonable
pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,22053,32898866,39.4,0.0150,340,10,2.4821,reasonable
pool12m7z9p7jqymxrvvp6z7vmfdu6j6u6y43p0m6y4xalz43sc8s4t9,31,32831312,158.0,0.0500,340,10,1.8206,over_saturated
pool1lurfk0k0wwx54hlg8a7zp3jtstu57u59aeq7aketl55hknmmtu0,3319,32748204,42.1,0.0100,170,10,2.0270,design_aligned
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,20434,32647458,43.0,0.0400,400,10,1.9220,design_aligned
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,781,32566605,43.0,0.0099,340,10,2.4076,design_aligned
pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,4475,32534202,42.4,0.0300,340,10,2.2076,design_aligned
pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv,28,32519061,47.7,0.1000,170,10,1.9880,reasonable
pool1yr0cv3dtmhcfgqa6yetvmf769ngk89e6tepecmjrmjl2jzcw2lm,1137,32435693,42.0,0.0000,170,10,2.1786,design_aligned
pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,611,32383699,42.6,0.0250,340,10,1.9917,design_aligned
pool1z46azf72z9yjlq6rpngwn5syg5xup8jcwguu2t259ngl5cnv2ds,15,32235991,41.7,0.0600,345,6,1.3087,reasonable
pool16vdezg50c80dhs78jhfl0gpqr68trtmqy40xplw39t9mgk6vrkd,10,32187978,41.9,0.0600,345,5,1.9472,reasonable
pool1lvgs6gdcgl3lgcc77wxmuyst8x4h9gxcth07pzry0rfsv5ntl3r,9,32133530,41.8,0.0600,345,3,2.0872,non_productive
pool1ptzl40tt9a6l2kp6fhjmzsg3t2maqdhwv6cnqu8kj6xgz3vw9us,10,32131564,41.8,0.0600,345,3,2.0874,non_productive
pool12ahcpgfgzkm29zajw8fgfqjma6ngsks7zdk4tr7q280pwfvtlek,16,32106128,0.1,0.0600,345,0,0.0000,non_productive
pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,14,32088434,0.1,0.0600,345,0,0.0000,non_productive
pool17c4u37tjcjaeym0cs5mffvdkyyv74rkhczhnsgplef4sjglkwpj,11,32087092,41.7,0.0600,345,3,2.2268,non_productive
pool1ewgnsmk42ljf00wytawfcl3dcash9f852u5fr92e37wqxutyksl,12,32061639,41.7,0.0600,345,6,1.5366,reasonable
pool124hy9qgc0nhqsve268kj5r53pvz7ppg295q6r2d0sjxswchljf0,11,32054424,0.1,0.0600,345,0,0.0000,non_productive
pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,10,32022271,41.6,0.0600,345,2,2.0962,non_productive
pool1f89cpnym44rfv52jj88f3g20axraw4g9g7aglnqsgjl220lpdd8,9,32018557,41.6,0.0600,345,2,2.2661,non_productive
pool1tmt8thfaqeqv499l3s7k5kl64s84nycvnx55ll3ksm9hq50p0ks,1110,31741696,41.2,0.0200,340,10,2.0893,design_aligned
pool16kus5xvdysgmtjp0hhlwt72tsm0yn2zcn0a8wg9emc6c75lxvmc,5444,31649698,41.1,0.0100,340,10,2.4236,design_aligned
pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u,6,31544145,39.7,0.1000,170,10,2.0682,reasonable
pool1vxz0deezj5c2950e7arpzfqxzq8zd9kawsullrzjw5rsq0yhxgr,220,31203000,41.0,0.0500,340,10,2.1483,design_aligned
pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,1010,31175525,47.2,0.0100,340,10,2.2593,design_aligned
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,3328,30790593,40.3,0.0215,500,10,2.1099,design_aligned
pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,886,30766381,40.9,0.0250,340,10,2.4396,design_aligned
pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,2162,30707520,40.1,0.0190,170,10,2.2677,design_aligned
pool1hntu7agmt8u5j9c20ejen7dvq0jfkvkpnul3mrdd8tppqvwfvt2,3090,30647244,38.3,0.0400,340,10,2.0823,reasonable
pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,570,30314230,40.4,0.0250,340,10,2.1384,design_aligned
pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3,1488,30230831,39.5,0.0200,170,10,2.0377,reasonable
pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,3424,29954651,39.1,0.0215,500,10,2.3426,reasonable
pool1qnrqc7zpwye2r9wtkayh2dryvfqs7unp99f2039duljrsaffq5c,4982,29809305,39.1,0.0300,340,10,2.1417,reasonable
pool1j099ctc7kcc9fa78dz5qwsy2g0n96lrgletwxvxmyzh4zd7ck0j,1969,29510025,37.9,0.0199,340,10,2.1284,reasonable
pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,2374,29432776,40.1,0.0000,340,10,2.3276,design_aligned
pool1cyq3v3v43hu7spwlfxdm6vq9djpsjjueerhlu5qr2rvd57vqk84,907,28921046,20.9,0.0200,340,10,2.3882,reasonable
pool1xn4kqt45xh3udf87kmtkdfz8xh9qn6trlqsf39eusk23ufmxhgr,1029,28812173,14.5,0.0200,340,10,2.1786,reasonable
pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,1220,28769690,32.3,0.0370,340,10,2.1663,reasonable
pool1fgp4f4afdrq26axqlnm80fz49hdkyq4am3ca3r33w0w8sw2x8ap,1,28633655,37.1,1.0000,340,10,0.0000,suboptimal
pool1yvf4nxph69ztm0tgj73ummxq45kfjhecyad26e3xc2002xgzalg,3278,28457517,37.2,0.0300,340,10,2.3572,reasonable
pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,1765,28060760,35.0,0.0080,340,10,2.3520,reasonable
pool1ppznyu6qrvlw9uuqa3tslryjd40nh56jyvmaqw6kdf4kzq3y8kh,1308,27924306,35.7,0.0200,340,10,2.3294,reasonable
pool1yc6f3cqsc7jfh07hcns64v5cp8720mve870pgxf2wkr3u8l7tse,3409,27903732,36.4,0.0180,170,10,2.1206,reasonable
pool1c7jrfce3zxkk9s9enzpvwj8fuayvx3pdzc2k2es6mrw6gsfcjep,3387,27831383,35.9,0.0100,340,10,2.3328,reasonable
pool1rvjj8cp3urh7de07pm0ceqha2x4lxws69lhd4429dm6djfjsy4l,2017,27716959,35.9,0.0100,340,10,2.2859,reasonable
pool1398lzhvtaa0hgz305d2jz4urfkwkkt66yv476wqe6att2f7dphh,2597,27434199,38.8,0.9900,340,10,0.0233,suboptimal
pool1m06dl8dfcy6d0475fanf0mtnnp2tzhw8rarums042q3jux23q0j,408,27405041,31.3,1.0000,170,10,0.0000,suboptimal
pool1c3ecg6h4m73a2mftmdm9mz3gxklxmnzuwzl9e38lzd4y26qcm8a,162,27305998,37.2,0.0250,340,10,2.1064,reasonable
pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r,581,27218341,35.2,0.0100,340,10,2.2428,reasonable
pool1d3gckjrphwytzw2uavgkxskwe08msumzsfj4lxnpcnpks3zjml3,1364,26997281,36.2,0.0199,170,7,2.1672,reasonable
pool13pclvkwxee4znt7qc55k8ny89zvdkvfrt04dtd99zjm5vs2tws5,180,26916839,35.3,0.0480,170,10,2.1712,reasonable
pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,3858,26763172,34.5,0.0250,170,10,2.3645,reasonable
pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,1629,26716628,33.5,0.0200,170,10,2.0054,reasonable
pool1vdh6kxcqt9mxavyv80ggnec6jjwms44ms30rhle3lt266aj8jgh,502,26657847,34.6,0.0150,170,10,2.2056,reasonable
pool1xlra52x2es7dmsvpmcp2922h89h346awe7yuu664e50yvrzaaqe,11,26517589,34.5,0.9999,20000,10,0.0000,suboptimal
pool16hs0jxw7h6pwg3ru7rcq3yvg4csj7lhmcpj68kqem2sh5nt8mwk,5689,26106456,34.8,0.0300,340,10,2.3846,reasonable
pool1jcetszf3sh39hc8nezj5pzj3ukg4fhfjwdqkmwg8ern8u3c4y7v,3,25905491,34.4,0.0600,170,10,2.2407,reasonable
pool1asfgkqtmjuusclgx72xpzvpw336gkulchtstsx9lsj9uqzjckv0,63,25901773,33.6,0.0300,340,10,1.9138,reasonable
pool1hnukelq3ap6pj3wnetj448efj4nalngy756jln9zd2mjsp73etg,2,25648386,46.2,1.0000,340,10,0.0000,suboptimal
pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,156,25606676,33.8,0.0500,340,10,2.0110,reasonable
pool104avq7309gjm0fxms69yqusxy8zf888k4mamngg5vnc6vculpzq,5621,25529389,33.1,0.0300,340,10,2.0170,reasonable
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,86,25491186,33.1,0.0035,340,10,2.4235,reasonable
pool1pjmqlsyny06w0x60rfd3seul5xc9pluh3t08y55ylhks28jeh7c,9,25018507,32.6,0.9990,200000,10,0.0000,suboptimal
pool13mxx49xrq4hp6mca8qrzxxmjhfrts0ayh5n6ff9uyuusq9cx4d8,3,25001456,36.1,1.0000,340,10,0.0000,suboptimal
pool1fqwnqk3phwa2s5thgym8dw34pv0z67m526uqprnjh93cvzxymef,4036,24944412,31.8,0.0300,340,10,2.2300,reasonable
pool12udshcl3ycj4qpxes28n0ugsye23h89rj8z2a5ast4482m08xe7,34,24582609,33.6,0.9999,35000,10,0.0000,suboptimal
pool1jeu74g86ys4fekhykqcww99kdsq3nlym8a6kfw8s8ff3vskad70,2890,24218823,33.4,0.0250,340,10,2.1612,reasonable
pool189vq6ay0gku9tkqc2t3nfjk3n88mm23grmfas852jruw6fjlkaf,39,24199139,31.4,0.0500,340,10,2.1276,reasonable
pool153sc4fct34a680nyfj4084w8dpax6c0zt0js8zqvg3sj7wtk486,61,24182518,31.5,0.0300,340,10,1.8388,reasonable
pool1vtpn0drn5t39frknedmqq2jkhsfstwketsnvdm7cjzz674s30v2,1598,24078813,31.9,0.0150,340,10,2.0705,reasonable
pool1hsq2jrulgj97tna2femdhsfn2wurkkwt8uk9uvs42h9zs0a783p,109,23828880,30.9,0.0500,340,10,2.0892,reasonable
pool1s0cfkzheywsftgwp0yz7sq4rt5gyf7t5kfwj5a269kpxvndjn6q,995,23642441,20.7,0.0390,500,10,1.7880,reasonable
pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa,134,23574618,30.6,0.0500,340,10,2.2007,reasonable
pool1xftlxx9slpz59thcgtwgdj3k9e0ntn3p4qnmzs3r84dkx0hccjc,312,23520610,30.6,0.0500,340,10,2.1664,reasonable
pool1qqvukkkfr3ux4qylfkrky23f6trl2l6xjluv36z90ax7gfa8yxt,1045,23508926,30.1,0.0080,340,10,2.1107,reasonable
pool1smy2r8jdvgna5ykhe8rrch7h4qalyfafyzyh0rmanmq0jxptww7,211,23455926,31.2,0.0500,340,10,1.9882,reasonable
pool1p9sjhjx0v3k76wvgdqu7jcks2ra48wqlhc6g0mkewd25k3zcymy,221,23337223,30.3,0.0489,340,10,2.6518,reasonable
pool1xru6f3fflzwkptgm68pncrsncg9ngllv0jk8jnz40m7wusfhazk,1701,22823934,28.9,0.0100,340,10,1.9227,reasonable
pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr,967,22750817,31.0,0.0250,170,10,2.1322,reasonable
pool1etfar35l4tf6vam3gvqf5dnaq7levz32vgw4p00jzk7q7twg2te,171,22741271,29.6,0.0500,340,10,1.9097,reasonable
pool1jhzf2mm6zdlhl6w89uhgx8nq8p6ykcc86qq58vjy0ejyxrrksfj,670,22453503,29.2,0.0300,340,10,2.1055,reasonable
pool1psk0c2p7pwactw00nkzjexdw0msn7g8nddc06eyvds6yswr3tjg,5310,22308574,28.4,0.0399,340,10,2.0551,reasonable
pool149d5lzg7m6susau4f4yfdztgkty34qrcdpvd3ygsetmljgxxf8g,1248,22198992,29.0,0.0000,340,10,1.7801,reasonable
pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,1191,22096769,28.7,0.0150,170,10,2.3498,reasonable
pool1flkcdxj7cq6sfgl4fujx50p20ylqgj02kgwvfj4g5w24s6th8vz,12,21887525,28.4,0.1000,340,10,1.6782,reasonable
pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,2519,21302664,27.8,0.0000,340,10,2.1774,reasonable
pool1qzlwlpcsgflr9z3f24fg836tyq45p0kf5cnrp20s8v0psp6tdkx,836,21138806,28.2,0.0200,340,10,2.1260,reasonable
pool1nwt6mxqus3tpzrshky5h5kykz9rjpxmacrvw0z6yak9uk5p5045,2929,21114785,27.8,0.0500,340,10,1.7582,reasonable
pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,307,21112988,28.4,0.0500,340,10,1.9384,reasonable
pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,3777,21060611,28.1,0.0200,340,10,2.2881,reasonable
