ticker,poolId,epoch_stake_ada,pledge_ada,owner_stake_ada,fixed_cost_ada,margin_percent,saturation_level
SWM10,pool1fe49nfwktu8rhn3ysqz4he594nh8a9gkgg8hy3mtwrq4558rptz,546.724673,500.0,546.724673,340.0,100.0,0.0007159737024164054
SWM09,pool146842tr5vgq52vksmccp82ttelgk6vwy5804sknmx6slyrehm4y,545.978937,500.0,545.978937,170.0,100.0,0.0007149971096425409
SWM02,pool1945aw7069upf9xpt6uvkctrj8uwju3q89f67e6g9mm2jx3xcy59,545.774496,16925.0,547.774496,340.0,100.0,0.000714729380039462
SWM04,pool1dghwejqptsjtf9k8paspg9rhl8humxx0nh7sk37j0ada2dr9mqh,545.240197,500.0,545.240197,170.0,100.0,0.0007140296786136451
FKAI,pool1mmrh2l3t5r7w5l7e82ven0e595vhgvu0hyf4ttrgcyejq8gwqcm,542.174605,0.0,1.530598,340.0,10.0,0.000710015074256585
,pool1vkaycnf2sv8rxzv4nex8s2unnzahtjs8eht9ypua4takugjgaa0,540.700677,100.0,540.700677,340.0,1.0,0.0007080848637880056
,pool1qrmc270m32g080pks0uvyf0hhj7m8gyhgckkpy32l7nnzrll85v,537.982299,80.0,424.685339,344.0,15.0,0.0007045249601338545
,pool15jglqzc80vp83806wpa3rae699q32sxwycjmztkpy6h92p43t4h,536.935361,500.0,502.251844,340.0,0.0,0.0007031539225475182
DANK,pool1udv42vs52wg34268zkfsgtrzuvyskphfavaf3n8tmf4tugm7et0,536.842986,10000.0,28122.711539,340.0,1.0,0.0007030329511079126
FLAT,pool1zdn25g5v2qlcnerghvj60djfzzex9q6aysr3mdqz37x7qryesjj,536.789741,150.0,536.789741,345.0,7.000000000000001,0.0007029632231046454
BICKS,pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,533.7835,100.0,503.901303,345.0,15.0,0.0006990263429793799
,pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,532.61831,510.0,532.61831,340.0,0.0,0.00069750044623552
,pool1t2zc29vmryg0z72jp3vh04awlxlrqf88jc3zfx7wm8dwjuhgch9,530.449333,310.0,332.637934,340.0,2.0,0.0006946600211187519
PROUD,pool1ncst8jldzmwa4s874u3x4q7seqjyq3njc89a2w2056m2ywktd6w,525.997253,0.0,53.738926,340.0,99.0,0.0006888297150095304
,pool1lr54356svvdz4yeqrq69wn6la2025l9r65pm26xxl466gxqqs83,525.372401,10000.0,525.372401,340.0,3.0,0.0006880114281788896
,pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,525.042337,500.0,525.042337,340.0,15.0,0.0006875791865849302
HIPOO,pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,524.777277,500.0,517.619542,345.0,15.0,0.0006872320722165204
,pool1samrdfdupytre8zuqf5y3sda0kxhp894yvjpnhwwczukwd4mx6y,520.082,515.0,520.082,340.0,7.5,0.0006810832828467007
,pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,519.044358,500000.0,3.0,345.0,3.0,0.0006797244190141135
VHOSS,pool1yu9y9qvqu2d399qvzcy2ugnrsw4vh8uzsufq8jhyfrsjk563jqc,518.512949,500.0,518.512949,340.0,2.0,0.0006790285022428076
SPFS,pool1cxduaaaqpk8g3xr5yksg8urfemexxyjf42evekrmmg9a2f7gmn7,517.703111,100.0,158.222233,345.0,2.0,0.0006779679634746634
,pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,516.461389,2.0,516.461389,340.0,3.0,0.0006763418427934189
,pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,516.425793,100.0,516.425793,340.0,1.0,0.00067629522737405
COMET,pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,515.619014,500.0,515.619014,340.0,1.0,0.0006752386945775838
JPN24,pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,512.065971,100.0,512.065971,340.0,1.7000000000000002,0.000670585739484857
JUP,pool1wydmv34dnmz4ek9s3p9jwaslwuutfyt8wlxt0mkunjkcufznl97,511.186455,100000.0,251.510892,345.0,1.0,0.000669433952565494
,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,509.766415,500.0,509.766415,340.0,100.0,0.0006675743121530712
LIVE,pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,509.631061,500.0,500.624074,340.0,3.0,0.0006673970567459115
,pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,509.235798,100.0,156.62584,340.0,1.0,0.0006668794325604411
14ALL,pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,507.449333,500.0,507.449333,340.0,1.0,0.0006645399333143785
,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,507.423329,500.0,507.423329,340.0,0.5,0.0006645058792811931
,pool16zymwv7r24sgcxg43z4ce0g0mw0yt6zdxehcgwyksj456y0ef4a,507.236356,500.0,507.236356,340.0,0.0,0.000664261025230017
,pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,507.102535,450.0,507.102535,340.0,3.0,0.0006640857773921881
,pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,504.68367,500.0,503.612018,340.0,2.0,0.0006609181066884087
PATH,pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,502.624954,125.0,502.624954,340.0,1.0,0.0006582220759630057
,pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,502.365742,100.0,502.365742,345.0,2.5,0.0006578826199543123
OWL,pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,502.300231,500.0,502.300231,340.0,1.0,0.0006577968287772622
,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,501.132556,100.0,482.150026,345.0,1.0,0.0006562676777543505
,pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,501.115212,20000.0,501.115212,340.0,4.0,0.0006562449645890079
DEM,pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,500.954444,150.0,167.020519,340.0,50.0,0.0006560344277943933
BZONE,pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,500.647786,500.0,500.647786,340.0,4.0,0.0006556328379732667
,pool1zf7aswkv5ll0ej9fcg45jf6cqt2ee7tn3l2wq6zyx05t7a5srus,500.0,500.0,500.0,340.0,10.0,0.0006547845174863778
,pool1hwnl625swgnlp5w7e8dqz0chlz3kl05tm2lawwy8xq2l5uz5h0y,500.0,15100.0,500.0,340.0,0.0,0.0006547845174863778
,pool14ts4y6fpvxnc3e2aqwxqh5xskjyzlpzk6rexgyt3syh2vdgrv7a,500.0,500.0,500.0,340.0,1.0,0.0006547845174863778
PRIZE,pool1k7asvr2vd28jxw25fsh9pxckt5ykadhn8ua4x88vu39dzquvqvh,499.489389,300000.0,28452.986313,340.0,1.7999999999999998,0.0006541158371318613
,pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,497.62535,4000.0,497.62535,345.0,5.0,0.0006516747493774798
,pool1wn7g7fs8nhqnkkzcafzucl6x6spa6rj980kkkg0rcnyajg62lur,497.625262,100.0,497.625262,345.0,5.0,0.0006516746341354047
,pool1qkvt06tjvd5mjf3yms9y6hp22uedn5ys6384pn8k3d4tz3d7j2z,497.432393,100.0,497.432393,340.0,7.5,0.0006514220588651985
,pool1u4708qd88n0ux2capce6gz6zcjvtwfsfpdu28h6kkh5yskg9eck,497.420337,10.0,497.420337,340.0,0.0,0.0006514062707009128
AP050,pool1gvydgpt2nt6zchvt6fyc5h3w5g24nrrw54tskm0mkc6hqh4ye5n,496.831786,50.0,496.831786,345.0,2.0,0.0006506355225358106
MAKL,pool162szyrlrwes7qwy0za4ekufgyljfz0lac9t8h8svzale67n8vl4,496.719173,449.450697,496.719173,340.0,1.0,0.0006504880480380752
,pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,495.282744,432.0,482.590245,340.0,3.0,0.0006486069450987383
,pool1ga8rg7snafqj5t24zf4xr8cz7tl576ett05qf93qhcamgmkqmj3,494.831058,250.0,494.616908,340.0,0.5,0.0006480154310996077
NEIGH,pool1va0dv0map5dqhaj8pyc3rg0500drqs0m5smcxme6xghnc7ygmw8,491.315198,100.0,488.441878,340.0,100.0,0.0006434111697123083
AARN,pool1tr33ynaapce33pjc5ctvj7fju596gppsmqwna4smx0f2khnetjf,486.635133,100.0,5.11069,340.0,1.5,0.0006372823015066486
,pool1uhdcmcn36vq8kk3207tqjwp90t0nwr49pc498wh5vxmgqyr78d5,470.150759,0.0,0.0,170.0,0.0,0.0006156948757553387
,pool1ng0wg25mkdkcmryzh5dcw70p0462z7svegxr9c7d2k5cqf9tt2k,466.984959,54000.0,0.0,340.0,0.0,0.0006115490421044218
GEEK,pool1cy77h3wzf5z9ea0z66wr8luczcp2u4wchhkejkndjvyrvyvqauj,466.084377,51337.0,0.0,340.0,0.0,0.0006103696678037679
,pool13am73gpq93hrngwpnlz34cwcytuykpytxtkz9srmrq3x6x8qlsu,465.409359,24.88413,117.700906,340.0,0.0,0.0006094856851329188
GQSRN,pool175p7tqqgmduq6r5ad7jca2c4jz6tp3rslz7jffx7zru3cakdmt2,464.078945,401.0,10.054082,340.0,1.5,0.0006077434161548246
HEAVN,pool1rglej4fkg4l99e5agyxsd5w977n5u7chq8wrpwsgmr80292fw65,460.377578,1800.0,0.0,340.0,2.0,0.0006028962205445545
,pool1p86vmfhr4xnerm4kjltlhxrpzaeqjg30h7p8f6h279ulcty9n7e,458.257808,0.0,458.257808,340.0,0.0,0.0006001202353912903
ADR,pool14exgv53wem2jwutrqpsdxtrl4hweefymltq02xt72z60x8ge4qf,449.960297,100.0,449.960297,340.0,2.0,0.0005892540719183445
,pool1ujpy2536jz3x9gje5d5vuadzcpadl7pwrcsgq4laestu7mrs9hp,444.287597,435.0,444.287597,345.0,5.0,0.0005818252796536545
,pool1w6ez83j2lapmlzudtuuwygm9lwt23203keqj53n7yjdtwaamghr,437.62183,100.0,437.62183,345.0,15.0,0.0005730959975961113
GENIE,pool15ttu2vykfdfdxv7vve93l3dvk6tlrcegz7r6749syys4us2k3tu,432.075956,100.0,101.031739,345.0,0.0,0.0005658332927338508
,pool1q42574l9xer3khqpshk8w2vc6md6zlah7493fp6zzv9mqurmufx,429.14441,5000.0,429.14441,340.0,1.5,0.0005619942308676526
,pool1syt2h0690xyjhkr5mntv868xgl82m407e83e4sznaucpkr0lg85,425.911053,1100.0,1.120991,345.0,2.0,0.0005577599266614402
SMACH,pool1l6946mnu54f6v0we4xzra8kwm68ch7fphhxvgytd0m4lzk3pats,420.094396,150.0,376.405598,340.0,3.0,0.0005501426127671827
IND,pool1repwaml372lx5kf3yw7568yhefa4d60r2d07un5gmykyv57ejxq,419.544471,400.0,406.405934,340.0,0.0,0.0005494224480156253
,pool1th8afnzy79jerwjg0cqgm3y4xz5pfphtfkggyqw0htz8ssujvf5,416.934572,100.0,0.0,345.0,2.0,0.0005460046051008188
CREAM,pool1wr5ky4r3hz6hxenllvxpuncg7jya8gv89jta03059w9eqqjy6c6,413.801996,100.0,153.115046,340.0,0.0,0.00054190228057152
KUDOS,pool1zx0lmhdymz23e702clzyywdw522nh66eqaseaye8sue3cyfzkar,413.096001,100.0,105.36168,345.0,4.0,0.0005409777313806746
APL,pool12p907u2s7hh84cn8xn26h8ytdtftrv4u8fe6xznl4xasvckxd8r,411.555328,100.0,185.658421,300.0,1.0,0.0005389601137268558
,pool1qr6jmmu8q2u44gzy2xarmnkq70c0ggz72nnh77qmevl62th69k3,402.792309,100.0,100.047271,340.0,0.0,0.000527484335391578
ARIA,pool1n7zh6hu89v9lz6d8ggjr9xll8q8jqr5aa4qxkfnlfh2uj39802c,400.944493,100.0,400.944493,345.0,10.0,0.0005250644927756507
REYTS,pool1kdr3lv2e7h5tx3gp3fwrpxhaj8cxh7v422uwj84enqxf6j5flj7,400.299099,100.0,107.249204,340.0,0.0,0.0005242193047778935
,pool1ylcl727memzjqypjaxg0jl0l40l3gy3vmtt0llwpjufwwdmptks,398.6,200.0,398.6,340.0,3.0,0.0005219942173401404
,pool1pmcgmdd2984nzs2azxmau9umr49sqf3sr0kgphhra6yfg67nt00,397.921363,10000.0,397.921363,345.0,2.0,0.0005211054953389536
,pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,391.08766,340.0,391.08766,340.0,5.0,0.0005121562894959531
,pool1sjrfgg0z0su3gun5xdsj5kvl34m5el3zf6mkaffukg9ucc0q4zc,384.91939,100.0,0.0,340.0,1.0,0.0005040785141046018
,pool1jwgt6tydz6f4kw7la2hxxqwzq0m8spj3reyju08nm07xjnlg3d0,381.025852,0.0,2.260736,340.0,7.5,0.000498979657303312
,pool1yzu4lp7f8ua7negffj8mmwfylx4ckhsu00a4gtf630rlcwnl7gd,380.119872,50000.0,0.0,340.0,20.0,0.0004977932139490073
Pier2,pool1m4njkh73pdj90xxkgaz9dnh7gffweeupft8nfurlntg6cgqfmy8,378.155562,100.0,150.0,170.0,1.0,0.0004952208143979201
,pool1rfwfql54dxqe2f3pht7c8xztq9c5wncdhcp542nk76dcgshtvdk,376.518669,200.0,257.63,340.0,1.0,0.0004930771900115564
,pool1dsvkdd2t3wnn3mrm27q0572zl2z36lkw3cl2cf4z0c24vad28v2,373.76041,0.0,373.76041,340.0,7.5,0.0004894650594347215
GSG,pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,367.289456,100.0,367.289456,170.0,1.5,0.00048099089844958837
,pool1ka8q6my2a5fennpr2nmrj5yzma27d2fkev8lmpfq90kxzjszwgm,366.625702,100.0,365.625702,345.0,2.0,0.00048012166676434905
,pool1sk6jvl4u8m4peddwqxzslgt82n57qy0rug2j0jfzkrjvy9f5mw6,356.83051,10.0,356.83051,340.0,2.0,0.0004672941866295362
KUMOJ,pool1qelp62ghdjald2mfsmfd4k82y0rnd2e8udypc8vu58fwkpaceml,351.835611,100.0,156.561817,225.0,1.5,0.00046075302156631985
,pool1npdsmx25352qzj33rk2mtvc6u7c339qs0vv7gy43t7kpcapw95d,350.501298,100000.0,350.456075,340.0,1.9,0.0004590056465785583
,pool173f5kzeuz485kshvga3t7un8u699w2rgn77apjx078xd73kzj6y,347.620334,250.0,347.620334,340.0,1.0,0.000455232825333287
,pool1g2htk67ngtrw5mz6npgu3tugmcuqfgu0lxm8m26d7x79w75xupn,347.301052,100000.0,27.560169,340.0,0.0,0.00045481470351266284
,pool1gw25vftc9nnqqgld043k2fsjsm76rkkcy2xjzqdm268cvlf698l,343.736822,0.0,343.736822,170.0,0.0,0.0004501470982711419
,pool1rv3f2ctg35ke7t5azmaha6393skhvnhwedh96e6r703tg00wp77,343.334993,100.0,107.625218,340.0,2.0,0.0004496208754553878
,pool1myw0304x7q2zuk24pzmf2rwwcwlh9p29pnj257zzjcd9j29s4xl,340.417081,100.0,340.417081,400.0,1.0,0.0004457996682534124
OSCAR,pool1j9qrcwg28mgsu38p5jkrwpthff5pmm5wdpprghg2xrvfyfcm5ls,336.747257,15000.0,1.715741,340.0,0.5,0.00044099378037921246
,pool1s4ve6tap62x9khdvhkk9f8fj74ks5txuygsnu7wkujk3jd2c0jh,326.466865,15999.0,0.0,340.0,0.0,0.00042753089734863086
,pool1ax6nusmcp8h8alsqmueqvxu46h37fmvfyr2y6w9l6486cy2rq06,321.624382,20000.0,321.624382,340.0,1.0,0.00042118933155944893
,pool1mzn7a7h4ghv35d7hm7lepzcc8vkwq38qajnnuqalc60mkl0recn,314.271584,300.0,304.534015,340.0,5.0,0.00041156033497823926
,pool14gzj8a99u43j2gu3z0wcyedvdca27m2lx7msqxywl3lrcyrvmys,313.285815,0.0,313.285815,340.0,0.0,0.0004102694024202033
SNDC,pool1vxpu476qrulzkk2u97emkfskmc2jx4mzznvupw0zf5206nx35vl,308.097517,300.0,308.097517,340.0,2.0,0.00040347496801519217
NRDCO,pool1eyccsl45l8f7sdplfs770460l2uqe9xfne4l64xvwewd22fcl9a,306.763214,300.0,306.763214,340.0,3.0,0.00040172760612312093
LIFE,pool1k93a7tazk6uhy0pe26pau9hthyn9kmtdcdl9er5kw9w82fl5j2w,306.685167,450000.0,200.28513,345.0,1.0,0.0004016253981886484
,pool100wj94uzf54vup2hdzk0afng4dhjaqggt7j434mtgm8v2gfvfgp,304.278509,4000.0,0.0,340.0,0.0,0.00039847371339407894
,pool1zx293a3jpjh9sln53uhlc34ccnppl6sze22rrcmt04enzapl935,300.822669,100.0,300.822669,345.0,0.5,0.00039394805234025873
,pool1c39qg80pu8596huf5kh6cmfuxp8yzxz4kfqc4csfz7xdcwfwcnc,300.577649,0.0,1.434673,340.0,7.5,0.00039362718173530965
KOMA,pool1fu6cvwqamrfxkzc0pjsmd7mqazfqh558sckequqj3ckvgyyg5ta,300.093772,111.0,300.093772,345.0,2.0,0.00039299351139937414
,pool19u3glj3t9c0nsyzgrd6zdhnj0ed5dk67wmv3fs6nc0702xzh94y,299.551923,50.0,57.415409,340.0,1.0,0.00039228392272734315
,pool1cwc8jnc89xnd0qlyl4tp9gu2uf6jxhc2xay9xqdwt88s66a5yzx,297.094817,8.269074,8.269074,340.0,1.09,0.0003890661727940974
,pool1wp0yez530qyyxu6nzeej9m9f2sma2w4r54hkw7dfewtts7qqvwc,296.679888,100.0,108.656116,340.0,1.0,0.0003885227946239852
,pool1kveecu8hx4dk8pe9rmv4q4tjwr9xmq30nacu2pafeljhypcn4wt,295.168564,10000.0,5.930639,340.0,2.5,0.00038654361151177404
SACT,pool10ez5uusmzx7ep6pee6hmqr79z5ee0lhgzdelzgptexh9xq3ar4e,291.472771,100.0,101.008551,340.0,3.0,0.00038170371543930497
HPAY,pool1a9fmzl8m8ql8kk5s8cgxf0ny4c06v2540977gps5mjunwvk5zc0,286.050769,100.0,115.548393,345.0,15.0,0.0003746032295125446
Pier2,pool10vgnav004xgw03qkqfy6864zq53lzjkcf0syeu4g3uj8xaytlm8,275.057931,100.0,247.63965,170.0,8.0,0.0003602073492612728
WPool,pool1avrc505uzld32hjr78pxra8jtmxvwaxdttxq2zxsjearwsy0quc,274.557374,50000.0,0.0,340.0,3.0,0.00035955183531383394
NOCAP,pool1rq6c8ntlsh2xl3le0utg4fpxqhag7fdlpzdykcld7dh9gtz8fxt,274.417916,50000.0,119.945678,340.0,0.5,0.0003593692054353547
,pool1zd5jmdvhgcqja28at800tle5qltucce5979x3jgdv0g9qcmw268,273.711055,100.0,161.673712,340.0,1.0,0.00035844352215772484
,pool1enc9l2nealzp9sr7n77032rc593879faj6hqeny6f6h052eaaxh,272.425544,0.0,0.0,340.0,0.0,0.00035676005675800793
,pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,266.665872,100.0,266.665872,345.0,1.7999999999999998,0.0003492173686552084
STL,pool1v2u8x73efaa7vlc342jdd4pdvdp9vmmgacc97tty6cljxrtxpse,258.64386,50000.0,0.0,340.0,3.5000000000000004,0.0003387119901418285
FIONE,pool1tlgwdlde3v5aq3vlm7pk8l37tydmjjhucsf0g84xwjtwvwfsmhm,254.696573,100.0,102.425793,345.0,2.0,0.00033354274531447803
XMOO,pool13lswc5y4zycu9u63ktssp6rnczt97fy54cqk4s2ehwjawg5tlh6,250.0,200.0,250.0,340.0,0.4,0.0003273922587431889
,pool10pmpya78vv23pngluf7hwpg9lerepmqdmdu47huf5vsskt56wzq,247.210196,200.0,247.210196,340.0,1.5,0.00032373881781114574
,pool1nlv8mxyx5juqe5aua9tplr5j9ar4wy950zlya3ul94wkgqmf9z0,245.204781,236.0,245.204781,340.0,1.0,0.00032111258842487585
,pool1ap0mx7frdu2mhk6f8rp3psy6wkd8t560dgh0cwnlxxfswtqjg9v,244.646977,100.0,244.646977,340.0,0.0,0.0003203821055788919
BTFND,pool1rkknx2m6h3dw6y6t8ux6fx65mxamgk207mdwtcc3yvas2yyrvxp,243.988115,1000.0,21.942491,345.0,5.0,0.00031951928030537173
UMKR,pool1ew5543rzgp7vs5qvmc0c42zucz9v6d3vct2zsa74erjfjen2p2d,241.299438,3.0,4.618002,340.0,3.0,0.0003159982721611283
,pool1k7ku4sqvepztwqfvqj7wjadcsw96mancwyf8spty9tm0jfnwls9,240.722383,20000.0,0.0,340.0,1.0,0.00031524257880165203
UNIF1,pool16ga833sw8tzuvv83gq2gp6zyuwhj3lka4nevnauj5grpuq8y2al,233.445021,100.0,198.619454,345.0,100.0,0.00030571237087016463
,pool1q8xqp4w6yzt3z7wd7359ywn6xfke2qj249gyxtru684ruk8kazv,233.375391,25000.0,208.038836,340.0,0.0,0.0003056211855782595
,pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,229.374109,50.0,55.924461,340.0,20.0,0.00030038123057086563
MPN,pool1ysnxzyr2ck49pxafgq52tt8wzdhpcsqw3jxdftf7u2whgtmry3k,222.264982,100.0,1.439125,345.0,15.0,0.0002910713379859769
,pool1g637quu9s4v8e30s8y2jg8zfejsne9s8mg985q62y8jfu4khtqg,220.848661,220.22022,220.82511,340.0,0.0,0.00028921656786079524
ANA,pool1eeflu4eaztffgd33enpsfh4nkta6t5qk662nddqqhjyrgdgmkc5,218.784956,100.0,127.621302,345.0,2.0,0.0002865140036954768
PAL,pool12zgtcv0cu5caet8y2tna9l0jhthr46zpwh49dh0g4ew05st2t2w,218.615274,100.0,218.615274,340.0,1.5,0.00028629179340248454
,pool1snauzgh8r7tww3emfmdt58dt4hpvyjc23j0nj3h0ql2wwzgdkp9,218.055983,200.0,218.055983,340.0,0.0,0.0002855593632273456
TEST,pool1zwvfvst3jldarh3sgjn07c3vk5yw8jz6p9m9xty5cakgqed6c9t,216.657293,100.0,0.0,170.0,0.0,0.00028372768211381953
,pool1xamkqfkkfm4eldv88jhdcm5uzs8kd3p776e789hqv8yfzjgqh9s,215.70974,0.0,1.434673,340.0,7.5,0.000282486796046024
,pool1mgpcx225587y9uf2zcwrputd3kj70jfpf654ca86dehuw5qk5pf,209.736273,75000.0,0.0,340.0,2.9899999999999998,0.0002746641286313924
AZSUN,pool1zd728035u3406eff69h9a8gj8tg927qe62xwvg4leghwvs5hhmv,207.832165,100.0,202.625746,345.0,0.0,0.0002721705677553485
,pool1ajjz83zx620n7fyr0gvfaz0k0udc6x09rdnkqrgaxu9qwcz97qe,205.61853,100.0,205.61853,345.0,1.0,0.0002692716599046166
GOOD,pool1h5xdez7j0ncewgxs4m8fykjt9jzuy86t8e0m7m7m2l79w4jzzk2,203.250629,1.0,12.068846,340.0,100.0,0.00026617073007713555
,pool1rcg65q6m4y2w49n0nvj570xfa3hsyarm5tjnnumy4xm3sw0d6lu,203.182474,0.0,203.182474,340.0,0.0,0.000266081476399557
CRTR,pool1eq96x3rdmq0dxdyx0wwwy064p2jzrlg6dp37r5uwhehnja29fxq,202.980481,100.0,102.624998,340.0,10.0,0.0002658169526214758
,pool1ssn7vj756vpv84h5vgkkvv5rzk0zp6pp2kdrqwfjsffu60djyy8,197.62403,100.0,197.62403,340.0,1.9,0.0002588023102545269
MYTHX,pool1aczlsvfl50xtyfuff4vk3d0v2h9r78hr269ycxwgx00dcng4u9d,197.61919,50.0,197.61919,170.0,100.0,0.00025879597194039766
QTMPL,pool1huxl069mddvz0n95zg95u6gyx7ycvy0f0z0rh8md9w6kyvur9h6,197.61919,50.0,197.61919,170.0,100.0,0.00025879597194039766
ARTSA,pool1tjd4vxjnr99jvlnrh35gmg7xqmphxjyftpdfn3mlv3zw60yw5y4,197.61919,50.0,197.61919,170.0,100.0,0.00025879597194039766
AUROR,pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,197.616022,50.0,197.616022,170.0,100.0,0.0002587918232256949
UNTH,pool1rek8m67j3lrslpkrv5twxr5adpt2r5k3qq2huh6vgx8jkcw4qc8,197.456153,100.0,197.456153,340.0,1.0,0.0002585824637336428
,pool1vgryztjlm0grah2g5gngd0vlmy4z3yrsm42h00hn967e5mqk4nq,197.430721,130.0,197.430721,340.0,0.0,0.00025854915877394533
,pool1dvp46zdtmzwkt6x74g6dzq7cyygp5armhrzh2t5hm8scwtxvsnt,197.299065,100.0,197.299065,345.0,15.0,0.000258376746153077
ECOST,pool17z4hzv0544uxx8q7yhedvsrtdavtz46nzwqyp2rgtku4x6d0zcn,197.237368,50.0,197.237368,170.0,100.0,0.00025829594967232626
,pool1qhnjcmyy9xrf00z4uj66yedje5ue2ukqte2hr6dmty9a2gz7tu5,197.22628,100.0,197.22628,340.0,1.0,0.0002582814291708665
,pool18qamc87vnl2sjd888f3gv4ssh4qjww859z9v6mr622fvjhemunh,197.226148,100.0,197.226148,340.0,1.0,0.00025828125630775385
,pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,197.226148,100.0,197.226148,340.0,1.0,0.00025828125630775385
zzcf1,pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3,195.631231,2.0,9.60969,170.0,6.9,0.00025619260239120227
,pool14rf039l9kskejp4g7synrefujghemdwkenx544gywgp9cttert6,195.445945,100.0,97.620202,345.0,100.0,0.00025594995758298827
GAR,pool14y3wr9lkqyeg8z8pwuprmjwahr0ydu0pjs8usy2g93mugtpx622,190.785069,100.0,162.110596,345.0,5.0,0.0002498462186975406
TIG,pool1z26udkezqtry8xtca2u9f807ptf0llcv70rnr3j2357gqgrs79f,190.425486,48400.0,31709.221233,340.0,1.0,0.000249375319935238
,pool1xply0kq63yvhwl6v090yuf4mxwrq37rse75w69ddw4k7sxwnxd8,188.239958,100.0,117.322622,345.0,99.0,0.000246513220141372
STRIP,pool1wxzumlr95mjxhgxnd6cmxcey38pwe5zwu0ly2mlme07qy8n00r9,187.71668,1.0,47.622886,340.0,5.0,0.00024582795147588956
,pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,183.90648,10100.0,7.448162,340.0,0.0,0.0002408382315388364
CRBN,pool1w65amkyxhlstja5mp0vf7q2av5tm0m6zjsm9pll3xw36x6g8qte,183.265277,30000.0,108.710484,340.0,1.5,0.00023999853194490474
,pool1v2dq9rex477rxqh7f8wwyprtc0qvxr3vvysvep7nj2qu68zdfaf,178.25985,0.0,7.425441,340.0,2.0,0.00023344357973888814
VTRA,pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,177.935758,100.0,177.935758,345.0,4.75,0.00023301915889120577
,pool1u9vgtxyupd36czsdvh3h9zr8eakdqesug8j6k2nw7nszy97z4m0,177.788132,100.0,144.47262,340.0,0.0,0.0002328258324528489
ARUBA,pool19xhza3f7nye6j5p6stsnkpvadejztnqvck0ge3l2uy9gvsvy05f,174.968922,0.0,0.0,340.0,1.0,0.00022913388233376336
SLAV,pool1xzpjn9f5nk52lnfzskuxey3r3h5fh8z78389qsd6vwyfcqum796,166.72314,100.0,101.376006,340.0,0.0,0.00021833546155742764
,pool1j5tw5wwfvk2zllqycg0cunu8emtd5g9tgymp0uayc6nzujunrhq,165.62832,100.0,1.0,340.0,0.0,0.00021690171918655878
